,Fp1,FT9,Oz,FT10,F8,Fp2,AF7,F2
Fp1,0.3076923076923077,0.0,0.06787330316742081,0.0,0.31221719457013575,0.31221719457013575,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.2542372881355932,0.0,0.23728813559322035,0.0,0.2542372881355932,0.2542372881355932,0.0,0.0
FT10,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2
F8,0.2574626865671642,0.0,0.055970149253731345,0.0,0.39925373134328357,0.2873134328358209,0.0,0.0
Fp2,0.2923728813559322,0.0,0.0635593220338983,0.0,0.3177966101694915,0.326271186440678,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4
