,Fp1,FT9,Oz,FT10,F8,Fp2,AF7,F2
Fp1,0.39732142857142855,0.0,0.0,0.0,0.0,0.3169642857142857,0.2857142857142857,0.0
FT9,0.0,0.445,0.1675,0.3875,0.0,0.0,0.0,0.0
Oz,0.0,0.335,0.33,0.335,0.0,0.0,0.0,0.0
FT10,0.0,0.4077922077922078,0.17402597402597403,0.41818181818181815,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.36117936117936117,0.0,0.0,0.0,0.0,0.3808353808353808,0.257985257985258,0.0
AF7,0.34759358288770054,0.0,0.0,0.0,0.0,0.27807486631016043,0.37433155080213903,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
