,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.16901408450704225,0.09154929577464789,0.1267605633802817,0.1267605633802817,0.176056338028169,0.04225352112676056,0.11267605633802817,0.15492957746478872
postcentral-lh,0.15294117647058825,0.1411764705882353,0.1411764705882353,0.15294117647058825,0.15294117647058825,0.0,0.10588235294117647,0.15294117647058825
postcentral-rh,0.15384615384615385,0.1111111111111111,0.1452991452991453,0.1282051282051282,0.15384615384615385,0.03418803418803419,0.11965811965811966,0.15384615384615385
superiorparietal-lh,0.17142857142857143,0.12380952380952381,0.12380952380952381,0.1619047619047619,0.17142857142857143,0.0,0.09523809523809523,0.1523809523809524
superiorparietal-rh,0.16447368421052633,0.08552631578947369,0.11842105263157894,0.11842105263157894,0.18421052631578946,0.05263157894736842,0.11842105263157894,0.15789473684210525
superiortemporal-lh,0.14285714285714285,0.017857142857142856,0.10714285714285714,0.03571428571428571,0.17857142857142858,0.16071428571428573,0.17857142857142858,0.17857142857142858
supramarginal-lh,0.144,0.088,0.128,0.096,0.16,0.072,0.152,0.16
supramarginal-rh,0.15789473684210525,0.08552631578947369,0.11842105263157894,0.11842105263157894,0.17105263157894737,0.05921052631578947,0.125,0.16447368421052633
