,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.16139240506329114,0.11075949367088607,0.14240506329113925,0.14556962025316456,0.16772151898734178,0.0189873417721519,0.12658227848101267,0.12658227848101267
postcentral-lh,0.15,0.14166666666666666,0.14583333333333334,0.15,0.15,0.0,0.13333333333333333,0.12916666666666668
postcentral-rh,0.1541095890410959,0.11986301369863013,0.1506849315068493,0.14726027397260275,0.15753424657534246,0.0136986301369863,0.13013698630136986,0.1267123287671233
superiorparietal-lh,0.1595744680851064,0.12411347517730496,0.14184397163120568,0.1702127659574468,0.16312056737588654,0.0,0.12056737588652482,0.12056737588652482
superiorparietal-rh,0.15902140672782875,0.10703363914373089,0.13761467889908258,0.1437308868501529,0.1712538226299694,0.024464831804281346,0.12844036697247707,0.12844036697247707
superiortemporal-lh,0.09876543209876543,0.012345679012345678,0.07407407407407407,0.024691358024691357,0.12345679012345678,0.41975308641975306,0.12345679012345678,0.12345679012345678
supramarginal-lh,0.14878892733564014,0.11418685121107267,0.14186851211072665,0.12802768166089964,0.15570934256055363,0.031141868512110725,0.14878892733564014,0.1314878892733564
supramarginal-rh,0.15087719298245614,0.11228070175438597,0.12982456140350876,0.12982456140350876,0.15789473684210525,0.031578947368421054,0.13333333333333333,0.1543859649122807
