,inferiorparietal-rh,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.12380952380952381,0.12857142857142856,0.12380952380952381,0.12857142857142856,0.12380952380952381,0.12380952380952381,0.12857142857142856,0.11904761904761904
postcentral-lh,0.12093023255813953,0.13023255813953488,0.12093023255813953,0.13488372093023257,0.12093023255813953,0.12093023255813953,0.13488372093023257,0.11627906976744186
postcentral-rh,0.12380952380952381,0.12857142857142856,0.12380952380952381,0.12857142857142856,0.12380952380952381,0.12380952380952381,0.12857142857142856,0.11904761904761904
precentral-lh,0.12037037037037036,0.12962962962962962,0.12037037037037036,0.13425925925925927,0.12037037037037036,0.12037037037037036,0.1388888888888889,0.11574074074074074
superiorparietal-lh,0.12380952380952381,0.12857142857142856,0.12380952380952381,0.12857142857142856,0.12380952380952381,0.12380952380952381,0.12857142857142856,0.11904761904761904
superiorparietal-rh,0.12380952380952381,0.12857142857142856,0.12380952380952381,0.12857142857142856,0.12380952380952381,0.12380952380952381,0.12857142857142856,0.11904761904761904
superiortemporal-lh,0.12037037037037036,0.12962962962962962,0.12037037037037036,0.13425925925925927,0.12037037037037036,0.12037037037037036,0.1388888888888889,0.11574074074074074
superiortemporal-rh,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12560386473429952,0.12077294685990338
