,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.3333333333333333,0.007575757575757576,0.03787878787878788,0.15151515151515152,0.17424242424242425,0.007575757575757576,0.09090909090909091,0.19696969696969696
parstriangularis-rh,0.0,0.25555555555555554,0.23333333333333334,0.0,0.011111111111111112,0.25555555555555554,0.07777777777777778,0.16666666666666666
postcentral-rh,0.05263157894736842,0.19298245614035087,0.22807017543859648,0.05263157894736842,0.05263157894736842,0.18421052631578946,0.05263157894736842,0.18421052631578946
superiorparietal-lh,0.21176470588235294,0.0,0.058823529411764705,0.4470588235294118,0.17647058823529413,0.0,0.0,0.10588235294117647
superiorparietal-rh,0.2755102040816326,0.0,0.05102040816326531,0.1836734693877551,0.2755102040816326,0.0,0.061224489795918366,0.15306122448979592
superiortemporal-lh,0.0,0.23,0.21,0.0,0.0,0.32,0.09,0.15
superiortemporal-rh,0.11702127659574468,0.0851063829787234,0.07446808510638298,0.0,0.05319148936170213,0.10638297872340426,0.3723404255319149,0.19148936170212766
supramarginal-rh,0.15527950310559005,0.09937888198757763,0.13043478260869565,0.062111801242236024,0.09937888198757763,0.09937888198757763,0.09937888198757763,0.2546583850931677
