,P8,TP10,FT10,F8,PO8,P6,TP8,AF8
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.8620689655172413,0.13793103448275862,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.07317073170731707,0.6341463414634146,0.0,0.0,0.0,0.2926829268292683
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.64
