,Fp1,P8,TP10,PO8,P6,TP8,F6,AF8
Fp1,0.33112582781456956,0.1986754966887417,0.0,0.0,0.0,0.0,0.2980132450331126,0.17218543046357615
P8,0.2777777777777778,0.26851851851851855,0.0,0.0,0.0,0.0,0.24074074074074073,0.21296296296296297
TP10,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0
PO8,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0
P6,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0
TP8,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0
F6,0.2896551724137931,0.16551724137931034,0.0,0.0,0.0,0.0,0.4206896551724138,0.12413793103448276
AF8,0.27184466019417475,0.24271844660194175,0.0,0.0,0.0,0.0,0.1941747572815534,0.2912621359223301
