,Fp1,P8,TP10,PO8,P6,TP8,F6,AF8
Fp1,0.16304347826086957,0.0,0.15489130434782608,0.15489130434782608,0.15489130434782608,0.15489130434782608,0.059782608695652176,0.15760869565217392
P8,0.0,0.9387755102040817,0.0,0.0,0.0,0.0,0.02040816326530612,0.04081632653061224
TP10,0.1590909090909091,0.0,0.15625,0.15625,0.15625,0.15625,0.0625,0.1534090909090909
PO8,0.1590909090909091,0.0,0.15625,0.15625,0.15625,0.15625,0.0625,0.1534090909090909
P6,0.1590909090909091,0.0,0.15625,0.15625,0.15625,0.15625,0.0625,0.1534090909090909
TP8,0.1590909090909091,0.0,0.15625,0.15625,0.15625,0.15625,0.0625,0.1534090909090909
F6,0.13333333333333333,0.02,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.18666666666666668,0.12666666666666668
AF8,0.16533333333333333,0.0,0.152,0.152,0.152,0.152,0.056,0.17066666666666666
