,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
frontalpole-lh,0.6790757381258024,0.0693196405648267,0.05391527599486521,0.07317073170731707,0.07060333761232349,0.019255455712451863,0.03465982028241335,0.0
frontalpole-rh,0.06752873563218391,0.4985632183908046,0.14511494252873564,0.0,0.08477011494252873,0.005747126436781609,0.08477011494252873,0.11350574712643678
insula-rh,0.04196642685851319,0.12470023980815348,0.5347721822541966,0.0,0.03117505995203837,0.002398081534772182,0.13788968824940048,0.12709832134292565
isthmuscingulate-rh,0.14640198511166252,0.0,0.0,0.749379652605459,0.08436724565756824,0.019851116625310174,0.0,0.0
rostralanteriorcingulate-rh,0.09470304975922954,0.10754414125200643,0.033707865168539325,0.05457463884430177,0.6115569823434992,0.011235955056179775,0.04654895666131621,0.04012841091492777
temporalpole-lh,0.03177966101694915,0.012711864406779662,0.0,0.0211864406779661,0.0211864406779661,0.913135593220339,0.0,0.0
temporalpole-rh,0.04326923076923077,0.10416666666666667,0.20032051282051283,0.0,0.046474358974358976,0.0016025641025641025,0.5,0.10416666666666667
transversetemporal-rh,0.0,0.11764705882352941,0.14869281045751634,0.0,0.04738562091503268,0.0,0.119281045751634,0.5669934640522876
