,bankssts-rh,frontalpole-lh,frontalpole-rh,parsorbitalis-rh,parstriangularis-rh,rostralanteriorcingulate-rh,temporalpole-lh,transversetemporal-rh
bankssts-rh,0.8035087719298246,0.028070175438596492,0.012280701754385965,0.012280701754385965,0.0,0.0,0.06491228070175438,0.07894736842105263
frontalpole-lh,0.02450229709035222,0.8009188361408882,0.05972434915773354,0.013782542113323124,0.004594180704441042,0.06125574272588055,0.0,0.03522205206738132
frontalpole-rh,0.016355140186915886,0.09579439252336448,0.7219626168224299,0.0,0.04205607476635514,0.04205607476635514,0.06074766355140187,0.02102803738317757
parsorbitalis-rh,0.013011152416356878,0.013011152416356878,0.0,0.7379182156133829,0.11524163568773234,0.09293680297397769,0.027881040892193308,0.0
parstriangularis-rh,0.0,0.0112,0.032,0.1024,0.6688,0.0336,0.1472,0.0048
rostralanteriorcingulate-rh,0.0,0.08431703204047218,0.026981450252951095,0.08263069139966273,0.02866779089376054,0.7689713322091062,0.0,0.008431703204047217
temporalpole-lh,0.05672609400324149,0.0,0.03889789303079417,0.019448946515397084,0.13614262560777957,0.0016207455429497568,0.7374392220421394,0.009724473257698542
transversetemporal-rh,0.1013215859030837,0.039647577092511016,0.028634361233480177,0.0,0.0022026431718061676,0.01762114537444934,0.019823788546255508,0.7907488986784141
