,bankssts-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
bankssts-lh,0.8011049723756906,0.04696132596685083,0.049723756906077346,0.0,0.0,0.0,0.10220994475138122,0.0
frontalpole-lh,0.037366548042704624,0.7651245551601423,0.07295373665480427,0.0071174377224199285,0.0,0.08185053380782918,0.01601423487544484,0.019572953736654804
frontalpole-rh,0.022727272727272728,0.05861244019138756,0.6327751196172249,0.05263157894736842,0.08373205741626795,0.04904306220095694,0.019138755980861243,0.08133971291866028
lateralorbitofrontal-rh,0.0,0.00782472613458529,0.07042253521126761,0.5899843505477308,0.24100156494522693,0.06729264475743349,0.0,0.023474178403755867
parsorbitalis-rh,0.0,0.0,0.10895522388059702,0.25522388059701495,0.5761194029850746,0.04776119402985075,0.0,0.011940298507462687
rostralanteriorcingulate-rh,0.0,0.09176029962546817,0.06928838951310862,0.07865168539325842,0.06367041198501873,0.6235955056179775,0.0,0.07303370786516854
temporalpole-lh,0.08505747126436781,0.020689655172413793,0.0367816091954023,0.0,0.0,0.0,0.8275862068965517,0.029885057471264367
temporalpole-rh,0.0,0.03543307086614173,0.12007874015748031,0.025590551181102362,0.015748031496062992,0.07086614173228346,0.025590551181102362,0.7066929133858267
