,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,AF8,AF4,F2,FCz
Fp1,0.017801634353468994,0.017497195962185547,0.01764140362121455,0.014837365806761737,0.015702611760935747,0.01767344976766544,0.017737542060567216,0.017705495914116326,0.017561288255087324,0.01754526518186188,0.017705495914116326,0.017721518987341773,0.017705495914116326,0.008892805640121775,0.017705495914116326,0.01751321903541099,0.017689472840890882,0.0,0.017705495914116326,0.017689472840890882,0.01659990386156065,0.017689472840890882,0.01757731132831277,0.017288896010254767,0.01764140362121455,0.017657426694439992,0.017593334401538215,0.01767344976766544,0.017256849863803877,0.017657426694439992,0.014180419804518507,0.017593334401538215,0.017721518987341773,0.017625380547989105,0.017689472840890882,0.017609357474763658,0.01764140362121455,0.01746514981573466,0.017593334401538215,0.017593334401538215,0.007594936708860759,0.007947444319820541,0.008027559685947764,0.01764140362121455,0.008075628905624098,0.017721518987341773,0.017689472840890882,0.017689472840890882,0.01743310366928377,0.017721518987341773,0.01740105752283288,0.01767344976766544,0.017609357474763658,0.017561288255087324,0.01764140362121455,0.01767344976766544,0.01767344976766544,0.01698445761897132,0.017705495914116326,0.017481172888960103,0.01767344976766544
Fz,0.017361001108823063,0.01764612703944242,0.017709488357357833,0.014810708062727706,0.01574528750198004,0.01769364802787898,0.017677807698400126,0.017677807698400126,0.01764612703944242,0.017630286709963566,0.017709488357357833,0.017709488357357833,0.017709488357357833,0.009139870109298273,0.017709488357357833,0.017598606051005862,0.017709488357357833,0.0,0.017709488357357833,0.017709488357357833,0.016632345952795818,0.017709488357357833,0.01764612703944242,0.016996673530809442,0.017709488357357833,0.017677807698400126,0.017598606051005862,0.017661967368921273,0.017329320449865356,0.017709488357357833,0.014097893236179312,0.017614446380484716,0.017677807698400126,0.017709488357357833,0.017677807698400126,0.01769364802787898,0.017709488357357833,0.017535244733090448,0.017661967368921273,0.017598606051005862,0.00736575320766672,0.007714240456201489,0.007793442103595755,0.017709488357357833,0.007840963092032313,0.017709488357357833,0.017709488357357833,0.017709488357357833,0.01750356407413274,0.017709488357357833,0.017566925392048155,0.017709488357357833,0.01769364802787898,0.017630286709963566,0.017677807698400126,0.017709488357357833,0.01764612703944242,0.01674322825914779,0.017677807698400126,0.017535244733090448,0.01769364802787898
F3,0.017342767295597486,0.017531446540880503,0.017735849056603775,0.01470125786163522,0.015628930817610062,0.01770440251572327,0.017751572327044024,0.017735849056603775,0.017547169811320755,0.01757861635220126,0.017720125786163523,0.017751572327044024,0.017751572327044024,0.009088050314465409,0.017751572327044024,0.017625786163522013,0.017751572327044024,0.0,0.017751572327044024,0.01770440251572327,0.016525157232704403,0.01770440251572327,0.017641509433962265,0.017059748427672956,0.017735849056603775,0.01768867924528302,0.017672955974842766,0.017720125786163523,0.017248427672955976,0.01770440251572327,0.0139937106918239,0.017625786163522013,0.017735849056603775,0.017625786163522013,0.017735849056603775,0.01770440251572327,0.017751572327044024,0.017437106918238993,0.017672955974842766,0.017657232704402517,0.007389937106918239,0.007735849056603773,0.007814465408805031,0.017625786163522013,0.007861635220125786,0.017751572327044024,0.017751572327044024,0.017751572327044024,0.017468553459119497,0.017767295597484276,0.017452830188679245,0.01770440251572327,0.017720125786163523,0.017641509433962265,0.017625786163522013,0.017767295597484276,0.01770440251572327,0.01677672955974843,0.01770440251572327,0.017531446540880503,0.017657232704402517
F7,0.017254843627979622,0.017310624372466624,0.01736640511695363,0.01742218586144063,0.01736640511695363,0.017329217953962292,0.017403592279944962,0.017403592279944962,0.017329217953962292,0.017329217953962292,0.017384998698449294,0.017384998698449294,0.01736640511695363,0.010449592800565245,0.01736640511695363,0.017384998698449294,0.017384998698449294,0.0,0.01736640511695363,0.01734781153545796,0.01742218586144063,0.01736640511695363,0.017403592279944962,0.017384998698449294,0.01736640511695363,0.017310624372466624,0.017254843627979622,0.017329217953962292,0.01742218586144063,0.017384998698449294,0.016641255438622587,0.017236250046483954,0.017403592279944962,0.01734781153545796,0.01734781153545796,0.01736640511695363,0.017384998698449294,0.017292030790970955,0.017403592279944962,0.017384998698449294,0.008757576884459484,0.009166635677364175,0.009259603584842513,0.01734781153545796,0.009315384329329516,0.017384998698449294,0.017384998698449294,0.017384998698449294,0.017329217953962292,0.017384998698449294,0.017292030790970955,0.017403592279944962,0.017384998698449294,0.017403592279944962,0.017310624372466624,0.017384998698449294,0.017310624372466624,0.01630657097170057,0.01734781153545796,0.017403592279944962,0.017329217953962292
FT9,0.017279263126439206,0.017402309761113746,0.017455044033117123,0.01647067095572079,0.01743746594244933,0.01741988785178154,0.017490200214452706,0.017490200214452706,0.01741988785178154,0.01741988785178154,0.017472622123784913,0.017472622123784913,0.017455044033117123,0.009984355499305665,0.017455044033117123,0.017472622123784913,0.017472622123784913,0.0,0.017455044033117123,0.01743746594244933,0.017507778305120496,0.017455044033117123,0.017490200214452706,0.017384731670445956,0.017455044033117123,0.017402309761113746,0.017349575489110373,0.01741988785178154,0.017507778305120496,0.017472622123784913,0.015679656875670165,0.017331997398442583,0.017490200214452706,0.01743746594244933,0.01743746594244933,0.017455044033117123,0.017472622123784913,0.017384731670445956,0.017490200214452706,0.017472622123784913,0.008226546432526499,0.008613264427217916,0.008701154880556873,0.01743746594244933,0.008753889152560248,0.017472622123784913,0.017472622123784913,0.017472622123784913,0.01741988785178154,0.017472622123784913,0.017384731670445956,0.017490200214452706,0.017472622123784913,0.017490200214452706,0.017402309761113746,0.017472622123784913,0.017402309761113746,0.016435514774385207,0.01743746594244933,0.017490200214452706,0.01741988785178154
FC5,0.01729282199484496,0.017449035382332265,0.017683355463563227,0.014605951730063266,0.015527610716238382,0.01794891822229165,0.01774584081855815,0.017698976802311958,0.01754276341482465,0.01752714207607592,0.017667734124814496,0.017808326173553074,0.017839568851050536,0.009091619151761305,0.017870811528547997,0.01754276341482465,0.01773021947980942,0.0,0.017808326173553074,0.017792704834804343,0.016418027024916036,0.017698976802311958,0.017605248769819573,0.016980395219870343,0.01773021947980942,0.01791767554479419,0.017683355463563227,0.017964539561040382,0.01712098726860892,0.017620870108568304,0.013902991486370381,0.017792704834804343,0.017667734124814496,0.017620870108568304,0.017964539561040382,0.017652112786065766,0.017652112786065766,0.017464656721080996,0.017636491447317035,0.017589627431070842,0.0072951651956572675,0.007638834648129345,0.007716941341872998,0.017683355463563227,0.007763805358119191,0.01773021947980942,0.01773021947980942,0.01773021947980942,0.01737092868858861,0.017855190189799267,0.017402171366086072,0.017605248769819573,0.017683355463563227,0.017605248769819573,0.017683355463563227,0.017698976802311958,0.01793329688354292,0.016996016558619074,0.017777083496055612,0.017480278059829726,0.01776146215730688
FC1,0.017411373127767138,0.01744277325964769,0.01764687411687129,0.014695261720099224,0.01559016547869501,0.0177096743806324,0.01789807517191572,0.017866675040035168,0.01748987345746852,0.017521273589349077,0.01766257418281157,0.017819574842214338,0.0177096743806324,0.008996137783778693,0.017725374446572677,0.017568373787169907,0.01774107451251295,0.0,0.01774107451251295,0.01764687411687129,0.016500769303231074,0.01764687411687129,0.017678274248751846,0.01725437246836437,0.01775677457845323,0.01769397431469212,0.01775677457845323,0.017835274908154616,0.017222972336483813,0.017615473984990738,0.013988758752786762,0.01774107451251295,0.01775677457845323,0.017568373787169907,0.01778817471033378,0.01764687411687129,0.01764687411687129,0.017379972995886582,0.017772474644393507,0.01778817471033378,0.007426131189750997,0.00777153264043709,0.007850032970138475,0.017568373787169907,0.007897133167959305,0.0177096743806324,0.01774107451251295,0.01774107451251295,0.01739567306182686,0.01778817471033378,0.01734857286400603,0.01764687411687129,0.01778817471033378,0.01766257418281157,0.017568373787169907,0.0177096743806324,0.01780387477627406,0.01683047068797689,0.01769397431469212,0.01753697365528935,0.01759977391905046
C3,0.01741195715431681,0.01745914403007377,0.017663620491687244,0.014722305236170314,0.01561885587555248,0.01769507840885855,0.017883825911886374,0.017868096953300723,0.01747487298865942,0.017506330905830723,0.017647891533101593,0.017805181118958114,0.01769507840885855,0.008996964310992969,0.017710807367444202,0.017584975698758984,0.017726536326029853,0.0,0.017726536326029853,0.01763216257451594,0.016531135473520298,0.01763216257451594,0.01769507840885855,0.017270396527045945,0.01777372320178681,0.017679349450272896,0.017757994243201156,0.017805181118958114,0.01725466756846029,0.01763216257451594,0.014014502099815971,0.017710807367444202,0.017742265284615505,0.01755351778158768,0.01777372320178681,0.017663620491687244,0.017663620491687244,0.017364770278559857,0.01777372320178681,0.017789452160372463,0.007439797411013417,0.007785834499897761,0.007864479292826023,0.01755351778158768,0.007911666168582979,0.01769507840885855,0.017726536326029853,0.017726536326029853,0.01741195715431681,0.01777372320178681,0.017364770278559857,0.017663620491687244,0.017789452160372463,0.017679349450272896,0.01755351778158768,0.017710807367444202,0.017789452160372463,0.016814256728062034,0.017679349450272896,0.017569246740173333,0.017584975698758984
T7,0.017361111111111112,0.017629419191919193,0.017692550505050506,0.014772727272727272,0.01570391414141414,0.017724116161616163,0.017692550505050506,0.01766098484848485,0.017692550505050506,0.01766098484848485,0.01775568181818182,0.01773989898989899,0.017724116161616163,0.009154040404040404,0.017724116161616163,0.01755050505050505,0.01773989898989899,0.0,0.017724116161616163,0.017724116161616163,0.016603535353535353,0.017724116161616163,0.017582070707070706,0.016934974747474747,0.017724116161616163,0.017708333333333333,0.017597853535353536,0.017676767676767676,0.017282196969696968,0.017708333333333333,0.014078282828282829,0.01764520202020202,0.017692550505050506,0.01773989898989899,0.017692550505050506,0.017676767676767676,0.017692550505050506,0.017582070707070706,0.017613636363636363,0.01755050505050505,0.0073547979797979795,0.007702020202020202,0.007780934343434343,0.01773989898989899,0.007828282828282828,0.01773989898989899,0.01773989898989899,0.01773989898989899,0.017455808080808082,0.01773989898989899,0.01755050505050505,0.017692550505050506,0.01766098484848485,0.01756628787878788,0.017708333333333333,0.017724116161616163,0.01766098484848485,0.016761363636363637,0.017724116161616163,0.01747159090909091,0.017724116161616163
TP9,0.01739694801494333,0.017618565187108214,0.017713543975178877,0.014753371746976508,0.015687329829671373,0.0176977141771671,0.017729373773190654,0.017713543975178877,0.017650224783131767,0.0176977141771671,0.017713543975178877,0.017713543975178877,0.017729373773190654,0.009117963654783765,0.017729373773190654,0.017555245995061104,0.017713543975178877,0.0,0.017729373773190654,0.0176977141771671,0.016589628316342683,0.017729373773190654,0.01757107579307288,0.017017032862660673,0.017681884379155324,0.017681884379155324,0.017681884379155324,0.017713543975178877,0.017317799024884444,0.0176977141771671,0.014041030836446526,0.017618565187108214,0.017713543975178877,0.0176977141771671,0.017729373773190654,0.01763439498511999,0.0176977141771671,0.017555245995061104,0.017602735389096433,0.017618565187108214,0.007408345469511809,0.007756601025770912,0.007835750015829798,0.0176977141771671,0.00788323940986513,0.017713543975178877,0.017713543975178877,0.017713543975178877,0.017412777812955107,0.017729373773190654,0.017539416197049327,0.017681884379155324,0.017650224783131767,0.01757107579307288,0.017681884379155324,0.017729373773190654,0.017713543975178877,0.01679541569049579,0.017666054581143543,0.01746026720699044,0.0176977141771671
