,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,AF8,AF4,F2,FCz
Fp1,0.017683922255500695,0.01736020588956228,0.01746905911271179,0.01612828919487706,0.016536412576207395,0.017460582590180566,0.017553877726023126,0.017550104450676018,0.017416751631769842,0.01740874009515712,0.017513355057041012,0.017533616391532073,0.017513355057041012,0.008697082683843135,0.01750110525916268,0.017429466415566683,0.01750534352042829,0.0,0.01750110525916268,0.01750534352042829,0.016985058626519844,0.01749309372254996,0.01746151256201757,0.01741530328601525,0.01746905911271179,0.01745257105356784,0.01742052490711695,0.017472832388058898,0.01732578142551979,0.017489320447202847,0.015591569629823748,0.017371525715603613,0.017558115987288743,0.017461047576099068,0.01749309372254996,0.017453036039486343,0.017481308910590125,0.017331933018458506,0.01746952409863029,0.017481773896508627,0.008550389931224362,0.008934890300635948,0.0090239471752129,0.017456809314833455,0.009109230774442742,0.017521366593653737,0.01751759331830663,0.01751759331830663,0.017352659338868065,0.017521366593653737,0.01731213666988595,0.017509581781693907,0.017477535635243013,0.017453501025404848,0.01744455951695512,0.01749733198381557,0.017485082185937237,0.01698133873917182,0.017513355057041012,0.01741344334234124,0.017460582590180566
Fz,0.01716709750115994,0.017489970599899117,0.017557713285542724,0.016060240435979794,0.016551571506729895,0.01753777244524133,0.017517831604939936,0.017517831604939936,0.017501991275461082,0.017494071110721654,0.017557713285542724,0.017545692609980755,0.017557713285542724,0.008933440283643006,0.017557713285542724,0.017502272132366735,0.017557713285542724,0.0,0.017557713285542724,0.017557713285542724,0.01699510073213778,0.017557713285542724,0.017514011951023048,0.01709311979221083,0.017545692609980755,0.0175298522805019,0.017442168754556904,0.01750991144020051,0.017331567305110582,0.017557713285542724,0.015463419511466264,0.01745008891929633,0.017517831604939936,0.017557713285542724,0.017517831604939936,0.01753777244524133,0.017557713285542724,0.017422508771161166,0.017521932115762473,0.017466210105680835,0.008202650615132794,0.00858124572395361,0.008668929249898611,0.017545692609980755,0.008752793121926724,0.017545692609980755,0.017557713285542724,0.017557713285542724,0.01740666844168231,0.017557713285542724,0.017438349100640016,0.01753367193441879,0.01752575176967936,0.017494071110721654,0.017517831604939936,0.017557713285542724,0.017501991275461082,0.0167500249962646,0.017505810929377967,0.017458570797847062,0.01752575176967936
F3,0.01718851401154868,0.01740298241224026,0.017553235181321923,0.016011913828227635,0.016499776061825067,0.01751348615527166,0.017585122572152063,0.01757726093693194,0.017422856925265393,0.017474618829120665,0.017557386423906807,0.017573109694347055,0.017573109694347055,0.00888067404484022,0.017561096816542048,0.017510216612586053,0.017573109694347055,0.0,0.017561096816542048,0.017549524788686682,0.01694788926937224,0.017549524788686682,0.017518078247806178,0.017167133355636487,0.01754122230351692,0.017505624520051534,0.017497762884831406,0.0175453735461018,0.017321537367303033,0.017549524788686682,0.015405869809416828,0.017426126467951004,0.01757726093693194,0.017498203734781045,0.01756524805912693,0.017525499033076666,0.017573109694347055,0.0173437997231145,0.017533801518246427,0.01753795276083131,0.008259862119361767,0.008637037016889653,0.00872439670421031,0.01747417797917103,0.008808045998895722,0.017561096816542048,0.017573109694347055,0.017573109694347055,0.017371535871359756,0.017580971329567183,0.017351661358334623,0.017537511910881674,0.0175453735461018,0.017518078247806178,0.01746216510136602,0.017580971329567183,0.017537511910881674,0.016761340609964072,0.01750147327746665,0.017463046801265297,0.017477888371806277
F7,0.017214932638583286,0.01729093231516625,0.017354904665664344,0.017430904342247304,0.01739098664391894,0.01731225643199895,0.01739755289932974,0.017409580225414605,0.01731225643199895,0.01731225643199895,0.01737622878249704,0.017388256108581905,0.01736693199174921,0.009554633790833955,0.017354904665664344,0.017388256108581905,0.01737622878249704,0.0,0.017354904665664344,0.017357635201001375,0.01741887701616244,0.017354904665664344,0.01739755289932974,0.01737622878249704,0.017354904665664344,0.017302959641251114,0.01725101461683788,0.01731225643199895,0.01741887701616244,0.01737622878249704,0.016799892609140984,0.017217663173920317,0.017409580225414605,0.01734560787491651,0.017333580548831648,0.017354904665664344,0.01737622878249704,0.01726960819833355,0.01739755289932974,0.01737622878249704,0.008985254332732964,0.009394248272628011,0.00948884153070664,0.017333580548831648,0.009576868533374467,0.01737622878249704,0.017388256108581905,0.017388256108581905,0.017300229105914083,0.01737622878249704,0.01726960819833355,0.01739755289932974,0.017388256108581905,0.017385525573244874,0.017302959641251114,0.01737622878249704,0.017302959641251114,0.01653633176700106,0.017333580548831648,0.01739755289932974,0.01731225643199895
FT9,0.01718725575587729,0.01733281470432215,0.017407202200956748,0.016939025842575034,0.017422423335939304,0.0173656139299725,0.017448790471940992,0.01746079556209922,0.017353608839814273,0.0173656139299725,0.01742799633644887,0.017440001426607094,0.01741920729111497,0.009326015296772811,0.017407202200956748,0.017440001426607094,0.01742799633644887,0.0,0.017407202200956748,0.017410418245781076,0.017457579517274887,0.017407202200956748,0.017448790471940992,0.017348035839304707,0.017395197110798517,0.017356824884638605,0.017306447568320463,0.0173656139299725,0.017469584607433114,0.01742799633644887,0.016291411909226953,0.017273648342670114,0.01746079556209922,0.01739841315562285,0.017386408065464622,0.017395197110798517,0.01742799633644887,0.01731202056883003,0.017448790471940992,0.01742799633644887,0.008699217656705997,0.009096663186741566,0.009188628774043953,0.017374402975306395,0.009275021360836775,0.01741599124629064,0.017440001426607094,0.017440001426607094,0.017341603749656046,0.01742799633644887,0.01731202056883003,0.017436785381782765,0.01742799633644887,0.017436785381782765,0.017344819794480375,0.01742799633644887,0.017356824884638605,0.016585305227476886,0.017374402975306395,0.017448790471940992,0.017353608839814273
FC5,0.017142373312361917,0.01737669996380601,0.017541927683713935,0.01595515813767151,0.01644002147040529,0.017650675223431923,0.017561153441388283,0.017537721433265187,0.017435580899875312,0.01746382098997028,0.01753411701433957,0.017592396118885745,0.01762003437745759,0.008895934551846812,0.01763565571620632,0.017471631659344646,0.01756535969183703,0.0,0.01760441303870886,0.017596602369334493,0.01688522962474412,0.01756175527291141,0.017490857417018994,0.017106329123105717,0.017541325852190807,0.017635053884683193,0.0175058769242446,0.017682519732452513,0.01723670974659056,0.017510685006216473,0.015351322699539737,0.01752450085039583,0.017522100094516456,0.017510685006216473,0.017682519732452513,0.01750227250531898,0.017526306344965204,0.017372493713357265,0.017506478755767725,0.01748304674764463,0.008189978290964569,0.008566100654193495,0.008653221680357764,0.01751789384406771,0.008736738287596416,0.017553342772013918,0.01756535969183703,0.01756535969183703,0.017325629697111072,0.017627845046831955,0.017341251035859803,0.017478840497195884,0.01751789384406771,0.017490857417018994,0.0175058769242446,0.0175497383530883,0.01766689839370378,0.01687380139601786,0.017540724020667683,0.01742837206202407,0.017544930271116428
FC1,0.01727017281499623,0.01734601674505949,0.017496182264969677,0.016032404839408237,0.016491885491530727,0.017503524851201036,0.01765786911096568,0.01765419781785,0.0173815956167945,0.01743338200120857,0.017516061070764408,0.01760659017329039,0.017539611169674826,0.008816398335919465,0.01753543242982037,0.017480989645768177,0.0175553112356151,0.0,0.017543282462790508,0.01750821103779427,0.01694718740379876,0.01750821103779427,0.017535939876559145,0.01731196021354081,0.017539103722936048,0.017495674818230895,0.017539103722936048,0.017590382660611338,0.017332346466074323,0.017492510971853996,0.015426549126435481,0.017471109825842927,0.017599247587059032,0.017456932100118984,0.017578861334525516,0.017484153492145077,0.01750821103779427,0.017302587840354336,0.017583040074379976,0.017614947652999306,0.008320085586695933,0.00869727545005712,0.008784640706206197,0.01743287455446979,0.008868334669239595,0.01752758239685023,0.017567340008439698,0.017567340008439698,0.017322466646149073,0.017578861334525516,0.01728688777441406,0.01750821103779427,0.017578861334525516,0.017528089843589008,0.017420845781645194,0.017539611169674826,0.017586711367495657,0.01679929000273216,0.017495674818230895,0.017465289579827896,0.017436545847585472
C3,0.017280843279503563,0.017352542550214275,0.01750288661385324,0.01605628190251089,0.016504557222201975,0.017494562656022783,0.01764906869857698,0.017653230677492214,0.01737243348771516,0.01742424182092498,0.017507048592768477,0.01759771984390479,0.017530642030646956,0.008815980652189208,0.01752648005173172,0.017487617133805228,0.017546370989232604,0.0,0.017534344531024548,0.01749918411347565,0.016960697021185883,0.01749918411347565,0.01754266848885501,0.017330327547948707,0.01754591151069497,0.017486698176729952,0.017538047031402142,0.017573666927488678,0.017346515985071996,0.01749918411347565,0.015449824711964509,0.017454321302483373,0.017590314843149605,0.01744783525880346,0.017569964427111083,0.017490860155645188,0.0175149130720613,0.01729332921624926,0.017581990885319143,0.017613908281028084,0.008338058657400876,0.00871552699138003,0.008802955220676392,0.017423782342387346,0.008886680949595157,0.017518615572438896,0.017558397447440664,0.017558397447440664,0.017328949112335797,0.017569964427111083,0.01729332921624926,0.0175149130720613,0.01757782890640391,0.017534804009562185,0.017411755884179286,0.01753850650993978,0.01757782890640391,0.016789569735047253,0.017486698176729952,0.017479752654512404,0.01742748484276494
T7,0.01717893510182851,0.01748113619540744,0.017536708573855225,0.016064793596752544,0.016554393752978104,0.017528484680255925,0.01752470521291416,0.017508922384631333,0.01752470521291416,0.01749691902369027,0.017580277591361944,0.017560382816279467,0.017564494763079117,0.008946243584567314,0.017552491402138055,0.01747768920752356,0.017572386177220532,0.0,0.017552491402138055,0.017564494763079117,0.01700420435903871,0.017552491402138055,0.017481468674865323,0.017061893807538836,0.017564494763079117,0.017532596627055575,0.017429343284301423,0.017504810437831683,0.01730752508429633,0.017556603348937702,0.01546550079476799,0.017453017526725664,0.01752470521291416,0.017572386177220532,0.0175127018519731,0.017540820520654872,0.01754871193479629,0.017445458592042135,0.017497251503148153,0.01744167912470037,0.008202666064679929,0.008580334311789119,0.008667804826260443,0.017560382816279467,0.008751495873390004,0.017572386177220532,0.017572386177220532,0.017572386177220532,0.017394330639851886,0.017572386177220532,0.017429675763759304,0.017536708573855225,0.017520925745572395,0.017461573899782847,0.017532596627055575,0.017564494763079117,0.01749691902369027,0.016747024394103076,0.017528484680255925,0.01742622877587543,0.01754048804119699
TP9,0.017220380603523662,0.01745155510197972,0.0175471908609645,0.01603099497315123,0.016522047196973387,0.017515202779483888,0.017567142351207748,0.01755922745220186,0.017479421491228858,0.01753927596195861,0.0175471908609645,0.0175471908609645,0.017555105759970387,0.008892154672842052,0.017555105759970387,0.01746804187090561,0.0175471908609645,0.0,0.017555105759970387,0.01753927596195861,0.016973196440309042,0.017567142351207748,0.0174759567699115,0.01716282553099331,0.017507287880478,0.017507287880478,0.01753136106295272,0.0175471908609645,0.017349318385817283,0.01753927596195861,0.015422056101901645,0.017427481919504998,0.01755922745220186,0.01753927596195861,0.017567142351207748,0.017483543183460334,0.01753927596195861,0.017407858914718806,0.017491786567923277,0.01752377464940389,0.008278077404953305,0.008656827234118002,0.008744548094096891,0.017515202779483888,0.008828475747301365,0.017535154269727137,0.0175471908609645,0.0175471908609645,0.017336624823665804,0.017555105759970387,0.017399944015712918,0.01751932447171536,0.01750349467370358,0.0174759567699115,0.017495251289240635,0.017555105759970387,0.01755922745220186,0.016787211937688916,0.017475299798997385,0.017420552476870278,0.017503166188246523
