,caudalmiddlefrontal-rh,entorhinal-lh,fusiform-lh,inferiortemporal-lh,insula-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh
caudalmiddlefrontal-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,0.17037037037037037,0.16296296296296298,0.16666666666666666,0.08148148148148149,0.08518518518518518,0.16296296296296298,0.17037037037037037
fusiform-lh,0.0,0.16901408450704225,0.16549295774647887,0.16901408450704225,0.07746478873239436,0.08098591549295775,0.16549295774647887,0.17253521126760563
inferiortemporal-lh,0.0,0.1644295302013423,0.16778523489932887,0.17114093959731544,0.07718120805369127,0.07718120805369127,0.16778523489932887,0.174496644295302
insula-lh,0.0,0.14193548387096774,0.14193548387096774,0.14193548387096774,0.14193548387096774,0.14838709677419354,0.14193548387096774,0.14193548387096774
isthmuscingulate-rh,0.0,0.14189189189189189,0.14189189189189189,0.14189189189189189,0.14189189189189189,0.14864864864864866,0.14189189189189189,0.14189189189189189
lingual-lh,0.0,0.16901408450704225,0.16549295774647887,0.16901408450704225,0.07746478873239436,0.08098591549295775,0.16549295774647887,0.17253521126760563
parahippocampal-lh,0.0,0.16901408450704225,0.16549295774647887,0.16901408450704225,0.07746478873239436,0.08098591549295775,0.16549295774647887,0.17253521126760563
