,fusiform-lh,fusiform-rh,inferiortemporal-rh,insula-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,transversetemporal-rh
fusiform-lh,0.4870530209617756,0.016029593094944512,0.016029593094944512,0.016029593094944512,0.10110974106041924,0.3316892725030826,0.016029593094944512,0.016029593094944512
fusiform-rh,0.010375099760574621,0.20909816440542697,0.18435754189944134,0.15482841181165202,0.12689545091779728,0.0023942537909018356,0.16440542697525937,0.14764565043894654
inferiortemporal-rh,0.009142053445850914,0.15822784810126583,0.21378340365682139,0.12869198312236288,0.1209563994374121,0.0,0.19198312236286919,0.17721518987341772
insula-rh,0.010054137664346482,0.16473317865429235,0.15467904098994587,0.1902552204176334,0.1477184841453983,0.0030935808197989174,0.17014694508894046,0.15931941221964424
isthmuscingulate-rh,0.058823529411764705,0.11979913916786226,0.1291248206599713,0.13701578192252512,0.21736011477761835,0.05021520803443329,0.13845050215208035,0.1492109038737446
parahippocampal-lh,0.34777376654632974,0.0048134777376654635,0.0024067388688327317,0.0048134777376654635,0.0914560770156438,0.5439229843561973,0.0036101083032490976,0.0012033694344163659
parahippocampal-rh,0.009059233449477353,0.14285714285714285,0.18954703832752615,0.14076655052264808,0.13101045296167246,0.0006968641114982578,0.20905923344947736,0.17700348432055749
transversetemporal-rh,0.009135628952916374,0.13000702740688685,0.1820098383696416,0.14195361911454674,0.13703443429374562,0.0,0.18622628250175685,0.21363316936050597
