,fusiform-rh,inferiortemporal-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
fusiform-rh,0.16733466933867736,0.15080160320641284,0.11723446893787576,0.1317635270541082,0.09268537074148296,0.15080160320641284,0.08216432865731463,0.10721442885771543
inferiortemporal-rh,0.13925855513307986,0.17395437262357413,0.11216730038022814,0.13403041825095058,0.07604562737642585,0.16254752851711027,0.07129277566539924,0.13070342205323193
insula-rh,0.11220657276995305,0.1187793427230047,0.1563380281690141,0.12300469483568074,0.12065727699530517,0.12582159624413145,0.1,0.1431924882629108
isthmuscingulate-rh,0.13251833740831295,0.14376528117359413,0.12176039119804401,0.15794621026894864,0.08410757946210269,0.14865525672371638,0.08459657701711491,0.12665036674816627
lateralorbitofrontal-rh,0.10397387044093631,0.09744148067501361,0.15187806205770277,0.10179640718562874,0.18345127925966248,0.1050626020685901,0.12901469787697334,0.12738160043549265
parahippocampal-rh,0.1373526745240254,0.15775158658204896,0.11423390752493201,0.13372620126926563,0.07978241160471441,0.16908431550317315,0.0770625566636446,0.13100634632819583
temporalpole-rh,0.10067873303167421,0.09332579185520362,0.13009049773755657,0.10633484162895927,0.1346153846153846,0.10520361990950226,0.2239819004524887,0.10576923076923077
transversetemporal-rh,0.10205054840247973,0.13304721030042918,0.1301859799713877,0.12589413447782546,0.09871244635193133,0.14115402956604672,0.07868383404864092,0.19027181688125894
