,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.05656565656565657,0.025252525252525252,0.03535353535353535,0.03232323232323232,0.047474747474747475,0.03333333333333333,0.0,0.0,0.0,0.0,0.020202020202020204,0.0,0.0,0.03333333333333333,0.025252525252525252,0.0,0.006060606060606061,0.0,0.01919191919191919,0.0,0.0,0.0,0.02727272727272727,0.03333333333333333,0.0,0.047474747474747475,0.05757575757575758,0.05757575757575758,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.05757575757575758,0.0,0.0,0.029292929292929294,0.0,0.029292929292929294,0.0,0.01919191919191919,0.00909090909090909,0.031313131313131314,0.0,0.0,0.030303030303030304,0.024242424242424242,0.021212121212121213,0.01818181818181818,0.025252525252525252,0.03232323232323232,0.0,0.0,0.0,0.0,0.031313131313131314,0.0,0.0,0.03838383838383838,0.0
F3,0.0,0.03602305475504323,0.0345821325648415,0.0345821325648415,0.03602305475504323,0.03602305475504323,0.0345821325648415,0.0,0.0,0.0,0.0,0.02881844380403458,0.0,0.0,0.03602305475504323,0.03602305475504323,0.0,0.008645533141210375,0.0,0.027377521613832854,0.0,0.0,0.0,0.025936599423631124,0.03602305475504323,0.0,0.03602305475504323,0.03602305475504323,0.03602305475504323,0.03602305475504323,0.0,0.0,0.0,0.0,0.0,0.0,0.03602305475504323,0.0,0.0,0.03602305475504323,0.0,0.03602305475504323,0.0,0.027377521613832854,0.012968299711815562,0.03602305475504323,0.0,0.0,0.03602305475504323,0.0345821325648415,0.03025936599423631,0.025936599423631124,0.025936599423631124,0.03602305475504323,0.0,0.0,0.0,0.0,0.03602305475504323,0.0,0.0,0.03602305475504323,0.0
F7,0.0,0.04292929292929293,0.027777777777777776,0.04292929292929293,0.03535353535353535,0.03787878787878788,0.04040404040404041,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.036616161616161616,0.02904040404040404,0.0,0.007575757575757576,0.0,0.023989898989898988,0.0,0.0,0.0,0.03409090909090909,0.036616161616161616,0.0,0.03787878787878788,0.04292929292929293,0.04292929292929293,0.039141414141414144,0.0,0.0,0.0,0.0,0.0,0.0,0.04292929292929293,0.0,0.0,0.03156565656565657,0.0,0.03282828282828283,0.0,0.023989898989898988,0.011363636363636364,0.03409090909090909,0.0,0.0,0.03282828282828283,0.027777777777777776,0.025252525252525252,0.022727272727272728,0.03156565656565657,0.03535353535353535,0.0,0.0,0.0,0.0,0.03409090909090909,0.0,0.0,0.03282828282828283,0.0
FT9,0.0,0.0389908256880734,0.028669724770642203,0.034403669724770644,0.040137614678899085,0.04128440366972477,0.034403669724770644,0.0,0.0,0.0,0.0,0.022935779816513763,0.0,0.0,0.040137614678899085,0.028669724770642203,0.0,0.006880733944954129,0.0,0.021788990825688075,0.0,0.0,0.0,0.027522935779816515,0.0389908256880734,0.0,0.04128440366972477,0.04128440366972477,0.04128440366972477,0.040137614678899085,0.0,0.0,0.0,0.0,0.0,0.0,0.04128440366972477,0.0,0.0,0.03669724770642202,0.0,0.033256880733944956,0.0,0.021788990825688075,0.010321100917431193,0.0389908256880734,0.0,0.0,0.034403669724770644,0.027522935779816515,0.02408256880733945,0.020642201834862386,0.027522935779816515,0.0389908256880734,0.0,0.0,0.0,0.0,0.03784403669724771,0.0,0.0,0.03784403669724771,0.0
FC5,0.0,0.0504950495049505,0.024752475247524754,0.031683168316831684,0.034653465346534656,0.05247524752475247,0.031683168316831684,0.0,0.0,0.0,0.0,0.019801980198019802,0.0,0.0,0.034653465346534656,0.024752475247524754,0.0,0.005940594059405941,0.0,0.01881188118811881,0.0,0.0,0.0,0.02574257425742574,0.033663366336633666,0.0,0.05247524752475247,0.054455445544554455,0.054455445544554455,0.046534653465346534,0.0,0.0,0.0,0.0,0.0,0.0,0.054455445544554455,0.0,0.0,0.031683168316831684,0.0,0.028712871287128714,0.0,0.01881188118811881,0.00891089108910891,0.033663366336633666,0.0,0.0,0.0297029702970297,0.023762376237623763,0.020792079207920793,0.01782178217821782,0.024752475247524754,0.033663366336633666,0.0,0.0,0.0,0.0,0.032673267326732675,0.0,0.0,0.04356435643564356,0.0
FC1,0.0,0.04193138500635324,0.02795425667090216,0.04193138500635324,0.035578144853875476,0.03811944091486658,0.04066073697585769,0.0,0.0,0.0,0.0,0.022871664548919948,0.0,0.0,0.036848792884371026,0.029224904701397714,0.0,0.007623888182973317,0.0,0.0241423125794155,0.0,0.0,0.0,0.03430749682337993,0.036848792884371026,0.0,0.03811944091486658,0.04193138500635324,0.04193138500635324,0.03939008894536213,0.0,0.0,0.0,0.0,0.0,0.0,0.04193138500635324,0.0,0.0,0.03176620076238882,0.0,0.03303684879288437,0.0,0.0241423125794155,0.011435832274459974,0.03430749682337993,0.0,0.0,0.03303684879288437,0.02795425667090216,0.025412960609911054,0.022871664548919948,0.03176620076238882,0.035578144853875476,0.0,0.0,0.0,0.0,0.03430749682337993,0.0,0.0,0.03303684879288437,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.07555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.12444444444444444,0.12444444444444444,0.0,0.10666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12444444444444444,0.0,0.0,0.1111111111111111,0.0,0.10222222222222223
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
