,Fp1,Fz,P3,Fp2,F5,PO3,PO4,PO8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.8505434782608695,0.0,0.0,0.0,0.0,0.14945652173913043,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.5045871559633027,0.0,0.0,0.0,0.0,0.4954128440366973,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
