,Fz,P3,Fp2,AF7,PO3,POz,PO4,PO8
Fz,0.8222222222222222,0.0,0.0,0.0,0.0,0.0,0.17777777777777778,0.0
P3,0.0,0.6122448979591837,0.045351473922902494,0.0,0.0,0.20861678004535147,0.0,0.13378684807256236
Fp2,0.0,0.01040582726326743,0.8537981269510926,0.013007284079084287,0.0,0.08168574401664933,0.0,0.041103017689906346
AF7,0.0,0.0,0.024907749077490774,0.8865313653136532,0.08856088560885608,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.17407407407407408,0.7407407407407407,0.0,0.08518518518518518,0.0
POz,0.0,0.07636068237205523,0.12753858651502845,0.0,0.0,0.7961007311129163,0.0,0.0
PO4,0.191904047976012,0.0,0.0,0.0,0.06596701649175413,0.0,0.7421289355322339,0.0
PO8,0.0,0.08823529411764706,0.11919504643962849,0.0,0.0,0.0,0.0,0.7925696594427245
