,Fp1,P3,O1,Fp2,PO3,PO4,PO8,AF8
Fp1,0.5077288941736029,0.0,0.0,0.4518430439952438,0.04042806183115339,0.0,0.0,0.0
P3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.47309136420525655,0.0,0.0,0.4856070087609512,0.04130162703379224,0.0,0.0,0.0
PO3,0.21476510067114093,0.0,0.0,0.2080536912751678,0.5771812080536913,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
