,Fp1,Fz,P3,Fp2,F5,PO3,PO4,PO8
Fp1,0.555496641922941,0.0,0.0,0.43584305408271473,0.006362672322375398,0.0,0.002297631671968894,0.0
Fz,0.0,0.8917322834645669,0.0,0.0,0.0,0.0,0.10826771653543307,0.0
P3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4364660330869412,0.0,0.0,0.561246040126716,0.0,0.0,0.0022879267863428372,0.0
F5,0.043092522179974654,0.0,0.0,0.0,0.9569074778200254,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PO4,0.022452504317789293,0.09499136442141623,0.0,0.022452504317789293,0.0,0.0,0.8601036269430051,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
