,Fp1,P3,O1,Fp2,PO3,PO4,PO8,AF8
Fp1,0.481044438865177,0.0,0.0,0.33668089379864424,0.008536279186542806,0.0,0.0,0.17373838814963596
P3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3170384432842905,0.0,0.0,0.46654010441385857,0.007831039392501186,0.0,0.0,0.2085904129093498
PO3,0.21476510067114093,0.0,0.0,0.2080536912751678,0.5771812080536913,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.19667907243057545,0.0,0.0,0.25078728886344115,0.0,0.0,0.0,0.5525336387059834
