,Fz,P3,Fp2,AF7,PO3,POz,PO4,PO8
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.5294117647058824,0.0,0.0,0.0,0.47058823529411764,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.9057377049180327,0.0942622950819672,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.5054945054945055,0.4945054945054945,0.0,0.0,0.0
POz,0.0,0.2560553633217993,0.0,0.0,0.0,0.7439446366782007,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
