,cuneus-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parsorbitalis-rh,pericalcarine-rh,rostralanteriorcingulate-rh,superiorparietal-rh
cuneus-rh,0.8787878787878788,0.0,0.0,0.0,0.0,0.12121212121212122,0.0,0.0
frontalpole-lh,0.0,0.5824175824175825,0.18681318681318682,0.02197802197802198,0.0,0.0,0.10989010989010989,0.0989010989010989
frontalpole-rh,0.0,0.2621359223300971,0.4174757281553398,0.1941747572815534,0.0,0.0,0.1262135922330097,0.0
medialorbitofrontal-rh,0.0,0.056074766355140186,0.2523364485981308,0.5233644859813084,0.1308411214953271,0.0,0.037383177570093455,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.21052631578947367,0.7894736842105263,0.0,0.0,0.0
pericalcarine-rh,0.0,0.0,0.0,0.0,0.0,0.9512195121951219,0.0,0.04878048780487805
rostralanteriorcingulate-rh,0.0,0.1282051282051282,0.19230769230769232,0.10256410256410256,0.0,0.0,0.47435897435897434,0.10256410256410256
superiorparietal-rh,0.0,0.05952380952380952,0.0,0.0,0.0,0.011904761904761904,0.15476190476190477,0.7738095238095238
