,bankssts-lh,bankssts-rh,cuneus-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,0.18032786885245902,0.13114754098360656,0.0,0.13114754098360656,0.04918032786885246,0.16393442622950818,0.16393442622950818,0.18032786885245902
bankssts-rh,0.17857142857142858,0.16071428571428573,0.0,0.16071428571428573,0.05357142857142857,0.125,0.17857142857142858,0.14285714285714285
cuneus-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.17307692307692307,0.15384615384615385,0.0,0.15384615384615385,0.057692307692307696,0.1346153846153846,0.17307692307692307,0.15384615384615385
frontalpole-rh,0.15,0.15,0.0,0.15,0.1,0.15,0.15,0.15
medialorbitofrontal-rh,0.1702127659574468,0.10638297872340426,0.0,0.10638297872340426,0.06382978723404255,0.19148936170212766,0.14893617021276595,0.2127659574468085
rostralanteriorcingulate-lh,0.19047619047619047,0.14285714285714285,0.0,0.14285714285714285,0.047619047619047616,0.14285714285714285,0.1746031746031746,0.15873015873015872
rostralanteriorcingulate-rh,0.16981132075471697,0.11320754716981132,0.0,0.11320754716981132,0.05660377358490566,0.18867924528301888,0.1509433962264151,0.20754716981132076
