,bankssts-rh,entorhinal-lh,fusiform-lh,inferiortemporal-rh,isthmuscingulate-rh,parahippocampal-lh,rostralanteriorcingulate-lh,temporalpole-rh
bankssts-rh,0.6956521739130435,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.21739130434782608
entorhinal-lh,0.0,0.36363636363636365,0.18181818181818182,0.0,0.11363636363636363,0.3409090909090909,0.0,0.0
fusiform-lh,0.0,0.13333333333333333,0.5,0.0,0.03333333333333333,0.3,0.03333333333333333,0.0
inferiortemporal-rh,0.13793103448275862,0.0,0.0,0.7241379310344828,0.0,0.0,0.0,0.13793103448275862
isthmuscingulate-rh,0.0,0.1794871794871795,0.02564102564102564,0.0,0.5128205128205128,0.1282051282051282,0.15384615384615385,0.0
parahippocampal-lh,0.0,0.2558139534883721,0.3023255813953488,0.0,0.06976744186046512,0.37209302325581395,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.7368421052631579,0.0
temporalpole-rh,0.2,0.0,0.0,0.22857142857142856,0.0,0.0,0.0,0.5714285714285714
