,Fp1,Fz,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.003329172320217094,0.0032674549331265746,0.0026843962008141114,-0.0001598759449505712,0.00011459585190928476,-0.0075904632680752065,-0.0005681721263810814,0.0038250823803062627,0.0026651676681527427,-0.005045628997867806,0.00010219034696646798,-0.007888660593138204,-0.011916262841635975,0.006598488079085094,-0.0006173289397170007,0.0023393680945919763,-0.0013042837759255667,-0.0011150998255475848,-0.006772630354719908,-0.0029373134328358214,0.008722155456483817,0.00662236867610002,0.0011716999418491941,-0.006177166117464619,0.008141577825159913,0.0015868191509982549,0.004753789494088001,-0.0011138592750533048,-0.00615654196549719,0.006540957549912773,0.005659546423725528,-0.0010805194805194804,-0.0004805582477224266,0.0015339406861794927,-0.00036627253343671256,-0.0016158170188020934,-0.010248187633262261,0.0034639271176584606,0.006349912773793371,0.010963520062027525,-0.0019738709052141874,-0.01274277960845125,-0.005000038767202947,0.010154836208567553,9.536731924791528e-05,0.004045280093041285,0.005526807520837371,0.00794929249854623,0.002728125605737545,-0.0033974025974025986,-0.0051817794146152354,-0.006135917813529752,-0.0071962783485171565,0.004056600116301611,-0.002856522581895716,-0.00038069393293273853,-0.006743477418104283,0.0010919945725915876,0.0013368482264004694,0.002380461329715061,-0.005489435937197131,0.0004510951734832333
Fz,0.002081280234793426,0.0014855148960826944,9.63122503067973e-05,-0.017330624115282522,-0.00017071110408022408,0.00694043228893839,-0.0026616979886661778,0.0017318969799523208,-0.005412485834774224,-0.006841863040861302,0.009655231279691062,-0.004455354634878287,0.0017698555788163099,-0.002095396729938522,-0.0062212296903542685,-0.007136421768045876,0.0034138937910196503,-0.004345910761180707,-0.00520750940090867,-0.00040297669280475387,0.005086944683652011,0.004744989003291318,-0.006505611409410984,0.0059552322440446556,0.0004963343278486243,-0.01115404194445693,-0.007006131442215419,0.006605657965119534,0.005125929190593407,-0.00344064947367838,0.003353570396068228,-0.0015422681309247479,0.00391269029825405,0.0030381652167507807,0.003712433041544557,-0.0026740909582412334,-0.0027160300804455542,-0.0008695186500855302,-0.006936410729274964,0.0016068182671550805,0.004718930938125228,-0.0011598506359911942,0.0017701017967548891,0.003288076424406681,-0.003981877538994254,0.006747848824647892,0.0013963840023177316,-0.0020045833469266167,1.813805480852318e-05,0.0010705555969338486,0.008046935704904518,0.006958529307423819,-0.0031557753187445095,-0.0007953249779275879,-0.00821440493946014,-0.003341875043985809,0.010027717984435332,-0.0006052447293459565,0.003358289573224292,-0.0005164010898426686,0.010799734330844276,-0.0001121522710219331
F7,0.0020688728384175917,0.013413704132463865,0.002300051646964882,-0.007612137896035959,0.0001420067587951379,0.009305569116740684,-0.00019667450876410808,0.0030745487625547137,0.0030705426142866206,0.00023214924197868803,-0.005099229555480776,-0.009002652882995156,-0.0001627176329678775,-7.658129805241873e-05,-6.118707199531323e-05,-0.006479036597483223,0.01096585630332677,0.007072460787936871,-0.006643769746039394,-0.0016112512682403754,0.0023948555283402895,-0.0017865347699994802,0.0005298566535454109,-0.0012700817098313796,-0.0027000526953647568,-0.013146735407194366,-0.009555733584471555,0.001589545077727737,0.007872247232862985,0.0041566483929904394,0.0053840807976571325,0.0035528812069046695,-0.009906458179743581,0.0050596159651527806,0.0004184807551106777,-0.0008320429886416805,0.004394636824163202,0.003234935696426657,-0.0017627881809900488,-0.007449735446575713,-0.001729328963363766,0.005900218674317597,0.0006298693570996293,-0.00040188385514285455,-0.011072521037752648,0.003345316278521494,-0.0029022512098153073,-0.010629978510124904,-0.0024411460324484414,-0.008707118578770545,0.0050796964723102515,0.004020505706297873,0.0004178006222784105,0.0008758949677170804,0.004801389435068731,0.0063397503700171436,0.0015928959760720639,-0.0035364667815991624,0.0016443953023590223,-0.002925002482484838,0.0017487791035059631,0.003071040272456565
FT9,0.001392413478237221,0.005400299645798228,-0.0038232767390655037,-0.004181644836036315,0.0005063962712210206,0.0006255440259744297,0.0035145108083642247,-0.004857642606914781,-0.002385161874110305,-0.007076215555246667,-0.0024135112015554756,-0.0012968626927429214,0.0037204829567982246,-0.004002566090285282,-0.0031525990454627645,-0.0013033914622740603,0.002562390954440174,-0.006621445094147053,-0.007304044888632743,-0.003504117886319564,0.0017657528770080554,0.00041957187754042974,-0.008705258012759762,0.0008451414325603736,0.006437824595678708,-0.004900505398184436,-0.01578374444436509,0.007790818224222302,0.004109718490079659,-0.0010727235334396616,0.0015969663289470623,0.00018776851052670213,0.0022128591303971976,0.0025490861828711096,0.0014613180935553437,-0.007247309606704357,0.0023569865250958368,0.011762974716172502,-0.0015601378421949696,-0.001696601029183141,0.005144404844511813,-0.005847515780301505,-0.001064207747094698,0.001842074467529856,-0.0076941320005486724,0.00908111552039604,-0.005653429105712408,-0.004327969853017529,-0.0023723881945928588,0.000873774619550377,0.010773138169823825,0.010567449880934656,0.0047960084586481655,-0.009044003174099115,-0.0004667291890206055,0.0021359698207857325,0.0034475565828218837,0.004623531736504356,-0.0021136181708200814,0.0036648831130491697,0.007286088483232232,0.006017932231555402
FC5,-0.0006360461981887288,0.009767405551763858,-0.0007100177649003638,-0.0016570723698719932,-0.0027409604292470344,0.003986513669236375,0.0022444340422738992,0.006348071730234498,0.00016530769832572706,0.011387005520679524,-0.0069066347469804185,0.0007983886594399945,-0.0071522428865413885,-0.0015338698997168186,-0.004788442400577166,-0.004854491491266441,0.004139664464700207,0.013708774767114207,-0.012265472655431722,-0.003943139251300746,0.00025088979024254394,-0.002081368768914271,0.010228923928669805,0.0032054155860578235,-0.002896575615600007,-0.0022484465031903968,0.004093871187346831,0.007655940480258904,0.011484994938550897,0.006847859308846151,-0.002648002238964574,-0.0019082865718482115,0.004620715842833693,-0.0004937091271807054,-0.0005241298415050617,0.004928611035260107,0.004266953384412889,-0.003410688533398638,0.00843439773809667,-0.0057463107300045994,-0.0026615307774021796,0.0017195074000194623,-0.0012672831347115866,0.0006257048627486238,0.0027424515849351523,-0.0032330474977593678,0.008446008263301852,-0.009397399740923653,0.003334224118628243,-0.012467529942605417,-0.009213031430386086,0.0005220353938209903,-0.007475186230263146,0.0160868266036244,0.0003083675814421153,-0.007726002031864677,-0.006961471712839201,-0.008394785357984876,0.004064571685505522,-0.009015134581410912,0.0007830160964109774,-0.010238542452001547
FC1,-0.009134827263676792,0.016681309375257945,0.007357379438321364,-0.0035693141796877548,0.00021992411181177493,-0.005904803065181798,-0.004327220489630957,-0.004628973419114359,-0.0006898704037199832,0.0037366961943803047,0.001099679210702158,0.00210369759118874,-0.007366607296866584,0.009849487761963165,0.001131184918425926,-0.002603585546999498,0.009167672183922481,0.0015382859745426067,-0.005431953516930443,0.0046233330860840725,0.01070781546050279,0.005287895305721886,0.007242607947665219,-0.006224073285462903,-0.002991996279452555,0.00018880941504331034,0.003812884679021647,0.000521481535817523,0.00961015973149434,-0.0005585298238327506,-0.006926729747421388,-0.009055246758998171,0.009922088721089578,-0.008273107545099889,0.00667866262210148,0.00993904882127597,-0.005027071447985122,-0.007068441892898111,0.0023975912004704954,0.003553693292023286,-0.002247267038703163,-0.0026524423658649647,0.0007883367375398787,0.012573162548610971,-0.0078718130016695,-0.009907083675679718,-0.0018599315863771955,-0.0042788524344596224,-0.0013786655273128785,-0.002866559964990443,-0.0024133098408737896,-0.002129690044442696,-0.003759492133074636,0.005377945128728822,-0.009159451178587175,0.0004555668640268372,0.004152438592609244,-0.005272010485662587,-0.0012954974971193245,-0.011616466268990279,0.006997277899032445,0.0007747686573907654
C3,-0.0008438376204021117,0.005269899076251213,0.00015435312947006778,0.0014763102690249288,0.0024077397235282337,-0.0016725834045232743,-0.0035651715400413023,0.0013549467522656327,0.004107315109747267,-0.0073282173452704335,-0.0010726776280991605,-0.004066631619716798,-0.00585171155875867,0.001519926521357894,-0.0035626298127124784,0.0025524438008102703,-0.0027799785971762987,-0.008026341595417937,0.00495884660746908,0.0012324101305853374,0.0064861076767114105,0.00348791571146026,-0.004972374303855365,-0.006332177287753416,0.009351950156145813,0.007158967897006249,-0.0008210519068014652,0.003566640563320754,0.001718482455621428,-0.0003816924083492601,0.003936728744613656,-0.002273466768381558,0.004147639270342477,-0.0012596610408447395,-0.002227340494258167,-0.0032388317174913937,-0.006271968470321649,0.010056822401717257,-0.0002828873821653765,-0.00015669933931206428,0.0029298665299876125,-0.001919384599726957,-0.0003388582259636272,0.0037821800976567573,-0.0009526510282092896,0.001464346712533305,-0.009487427921751893,0.010597105913170101,0.003574170628692027,0.007789353264350714,0.0044914858343485485,-0.0053013879601441286,0.004046128704881333,-0.011992244719620923,-0.01020061230264194,0.0031122209341260115,-0.001941388243380273,-0.005389761864192655,-0.004077062741852159,-0.005016186073675164,-0.0007496616028254081,0.0076222545084416934
T7,0.0012314375571933107,0.01126606127216725,0.0018299523188005842,-0.00923785625351346,0.004344729176999823,-0.0025980028089365795,-0.000642426589870777,0.0017085429821758896,-0.005198341850489858,0.008521744886911951,0.0058629719951497575,-0.004021544101735941,-0.008051517330752935,0.0028967415460993094,-0.005612761481901132,0.0032389715896545355,0.0010973658397861012,0.004069343421073634,-0.009025483363724917,-0.0007990102447725106,-0.004147971666021306,-0.0051544113323654245,-0.002234774706622448,0.006345002198488343,0.0035158899141772802,-0.009511326298693957,0.0038038819813031866,0.0033352243734625954,0.00138765675980684,-0.0028352051789754164,0.004479931630993516,-0.001531213581637856,0.007504595930252878,0.0017344658192907994,-0.006011126522770437,-0.0004545000381833853,-0.00653248953844379,-0.008782188099021725,0.010513243018692142,-0.0006347824367489326,0.007985093564994907,-0.008456760240445808,-0.0033737535217772223,0.00843656584570705,0.0015083558817160572,-0.005860635762533057,0.005919508824473911,-0.005406117034488735,0.01340270486395781,-0.0067551698865372205,-0.0037350846032065885,0.003017440668008525,0.0014319517302194829,0.010775639321269476,-0.006250992197992312,-0.0031980501391404084,-0.00749614811311089,0.004760279544997579,0.003939467577446018,-0.0029238138096616354,0.003881033727237103,-0.007272337028430978
TP9,0.0028875247464610378,0.009525610517512696,0.0057886465414293195,-0.0038886137145082746,0.0019313327977467636,0.004555563159645006,0.004718058760255569,-0.002732354493016736,0.005146608294018966,-0.0030820896465951486,-0.005317181845956712,0.006163577209861564,0.003583332380034731,-0.005193169404774399,-0.0023433668513122424,-0.002309006290232129,0.004947603029335442,0.0026506551302149014,-0.003721535590784565,0.0008227217819097646,-0.0005004650424733012,-0.0032574129670151324,-0.00458747357606791,0.003761097482843468,-0.006036504178424853,-0.010906973643534691,-0.008979311881639515,0.0008115748780597315,0.007070749540894738,0.005650434968411031,0.006031470092815159,0.0024101144781171814,-0.0035778216451231235,0.002604378336586925,-0.005262960897296824,-0.0076968994782412765,2.0621354009141626e-05,0.0034307627920798205,-0.0002051013583869582,-0.006157305508520582,0.005699454586092131,0.013297704383374017,0.0017834962537371813,-0.006303921161335787,-0.010308302120330102,0.0037006215573795118,-0.0040555413173998,-0.007799379078152891,-0.002238294948179693,-0.0033044507270724825,0.00025321785107495533,0.0051814204175956325,0.0009881190896740902,0.004505163767668888,0.009616173884876449,-0.001264993798207225,-0.005819026662725026,-0.002484028568987745,0.004029584836116597,-0.004048517011897902,-0.000961075513491786,0.0007756840218524144
CP5,-0.004492324528405586,0.007839053256489044,0.0008103882784003622,-0.009623138909150033,0.015176598655711816,0.010173464074354165,-0.007931208592561858,0.012135199999094242,-0.004334250101642737,-0.002948194988949819,-0.004164126850415341,-0.0013545212983170265,-0.008008827063851458,0.00678136355484156,-0.012546691116741383,0.004203019952587735,-0.009687555391220648,0.003166150116415828,8.149030931358867e-06,-0.0032732826165417298,0.009560225035698835,-0.001992661706790907,0.003074798501232469,0.0019588075851515382,0.005774357191370934,0.002650909115255798,0.006077744354947522,0.0013488463299497332,0.003753166887442972,-0.0032898532446191363,0.00243178684528075,-0.009985449297239733,-0.00020273335270743278,0.005084471135370652,-0.001733842613754007,0.0004557866219721436,-0.011723722859201702,-0.003358078664818043,-0.00394562659051996,0.0009287658821013588,-0.003124601240869573,-0.007050288564453711,-0.0001895313634884474,0.005108750495109539,0.013192358546066953,0.010234071618296484,-0.002418326267601679,0.003516502535445873,0.006990030464376372,0.0033337084496742626,-0.004557181309746077,-0.0002478325779218943,-0.006723775205892674,0.006516520049572389,-0.011301958091924118,-0.0028873148787928096,0.008466207149847917,-0.008855103227185381,-0.002676523350558912,-0.01048757916458567,0.004763010735097243,-0.00039810741761836434
