,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lingual-lh,lingual-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh
frontalpole-lh,0.46875,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.2604166666666667
frontalpole-rh,0.29292929292929293,0.47474747474747475,0.0,0.0,0.0,0.010101010101010102,0.0,0.2222222222222222
isthmuscingulate-rh,0.0,0.0,0.49107142857142855,0.03571428571428571,0.3482142857142857,0.017857142857142856,0.10714285714285714,0.0
lingual-lh,0.0,0.022988505747126436,0.06896551724137931,0.40229885057471265,0.04597701149425287,0.40229885057471265,0.05747126436781609,0.0
lingual-rh,0.0,0.0,0.3402061855670103,0.041237113402061855,0.4845360824742268,0.020618556701030927,0.1134020618556701,0.0
parahippocampal-lh,0.0,0.03614457831325301,0.04819277108433735,0.39759036144578314,0.03614457831325301,0.4457831325301205,0.03614457831325301,0.0
parahippocampal-rh,0.0,0.0,0.1746031746031746,0.06349206349206349,0.15873015873015872,0.031746031746031744,0.5714285714285714,0.0
rostralanteriorcingulate-lh,0.29577464788732394,0.2676056338028169,0.0,0.0,0.0,0.0,0.0,0.43661971830985913
