,frontalpole-lh,fusiform-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-lh,temporalpole-lh,transversetemporal-rh
frontalpole-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.45652173913043476,0.2391304347826087,0.0,0.14130434782608695,0.03260869565217391,0.0,0.13043478260869565
parahippocampal-lh,0.0,0.2777777777777778,0.42592592592592593,0.0,0.10185185185185185,0.018518518518518517,0.0,0.17592592592592593
parahippocampal-rh,0.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.07142857142857142
pericalcarine-lh,0.0,0.34210526315789475,0.23684210526315788,0.0,0.2894736842105263,0.0,0.0,0.13157894736842105
rostralanteriorcingulate-lh,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.4444444444444444,0.0,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
transversetemporal-rh,0.0,0.19318181818181818,0.22727272727272727,0.0,0.10227272727272728,0.0,0.0,0.4772727272727273
