,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lingual-lh,lingual-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh
frontalpole-lh,0.3157894736842105,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3508771929824561
frontalpole-rh,0.3103448275862069,0.3275862068965517,0.0,0.0,0.0,0.0,0.0,0.3620689655172414
isthmuscingulate-rh,0.0,0.0,0.3918918918918919,0.05405405405405406,0.36486486486486486,0.02702702702702703,0.16216216216216217,0.0
lingual-lh,0.0,0.0,0.25,0.2,0.2,0.1,0.25,0.0
lingual-rh,0.0,0.0,0.375,0.0625,0.375,0.03125,0.15625,0.0
parahippocampal-lh,0.0,0.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.0
parahippocampal-rh,0.0,0.0,0.2894736842105263,0.10526315789473684,0.2631578947368421,0.05263157894736842,0.2894736842105263,0.0
rostralanteriorcingulate-lh,0.3103448275862069,0.3275862068965517,0.0,0.0,0.0,0.0,0.0,0.3620689655172414
