,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.13636363636363635,0.13636363636363635,0.12121212121212122,0.13333333333333333,0.13636363636363635,0.07878787878787878,0.12424242424242424,0.13333333333333333
parsopercularis-lh,0.13636363636363635,0.13636363636363635,0.12121212121212122,0.13333333333333333,0.13636363636363635,0.07878787878787878,0.12424242424242424,0.13333333333333333
parstriangularis-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.13043478260869565
precentral-rh,0.13354037267080746,0.13354037267080746,0.12422360248447205,0.13354037267080746,0.13354037267080746,0.08074534161490683,0.12732919254658384,0.13354037267080746
superiorparietal-lh,0.13636363636363635,0.13636363636363635,0.12121212121212122,0.13333333333333333,0.13636363636363635,0.07878787878787878,0.12424242424242424,0.13333333333333333
superiortemporal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiortemporal-rh,0.13071895424836602,0.13071895424836602,0.13071895424836602,0.13071895424836602,0.13071895424836602,0.08496732026143791,0.13071895424836602,0.13071895424836602
supramarginal-lh,0.13354037267080746,0.13354037267080746,0.12422360248447205,0.13354037267080746,0.13354037267080746,0.08074534161490683,0.12732919254658384,0.13354037267080746
