,Fp1,TP9,CP1,F4,F8,Fp2,AF7,AF4
Fp1,0.5020746887966805,0.0,0.0,0.0,0.0,0.4979253112033195,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.40273037542662116,0.0,0.0,0.0,0.0,0.5972696245733788,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
