,Fp1,FT9,TP10,FT10,F4,F8,Fp2,AF7
Fp1,0.4619164619164619,0.0,0.0,0.0,0.0,0.0,0.17076167076167076,0.36732186732186733
FT9,0.0,0.6041055718475073,0.0,0.0,0.39589442815249265,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.47079037800687284,0.0,0.0,0.5292096219931272,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3518987341772152,0.0,0.0,0.0,0.0,0.0,0.3493670886075949,0.29873417721518986
AF7,0.40350877192982454,0.0,0.0,0.0,0.0,0.0,0.15654520917678813,0.4399460188933873
