,Fp1,FT9,TP10,FT10,F4,F8,Fp2,AF7
Fp1,0.4418604651162791,0.0,0.0,0.0,0.0,0.0,0.3359173126614987,0.2222222222222222
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fp2,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,0.4588607594936709,0.1360759493670886
AF7,0.1981981981981982,0.0,0.0,0.0,0.0,0.0,0.10135135135135136,0.7004504504504504
