,Fp1,FT9,TP10,FT10,F4,F8,Fp2,AF7
Fp1,0.4195121951219512,0.0,0.0,0.0,0.0,0.0,0.18048780487804877,0.4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.334841628959276,0.0,0.0,0.0,0.0,0.0,0.33031674208144796,0.334841628959276
AF7,0.3688888888888889,0.0,0.0,0.0,0.0,0.0,0.16444444444444445,0.4666666666666667
