,Fp1,Cz,F4,F8,Fp2,AF7,F6,AF4
Fp1,0.3283582089552239,0.0,0.0,0.0,0.15422885572139303,0.24875621890547264,0.0,0.26865671641791045
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.2605042016806723,0.0,0.0,0.0,0.25770308123249297,0.22128851540616246,0.0,0.2605042016806723
AF7,0.2301710730948678,0.0,0.0,0.0,0.11975116640746501,0.4758942457231726,0.0,0.17418351477449456
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.24224519940915806,0.0,0.0,0.0,0.13737075332348597,0.16838995568685378,0.0,0.4519940915805022
