,Fp1,TP9,CP1,F4,F8,Fp2,AF7,AF4
Fp1,0.39672131147540984,0.0,0.0,0.0,0.0,0.27377049180327867,0.3295081967213115,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.32007575757575757,0.0,0.0,0.0,0.0,0.42992424242424243,0.25,0.0
AF7,0.3785310734463277,0.0,0.0,0.0,0.0,0.2448210922787194,0.3766478342749529,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
