,Fp1,Cz,F4,F8,Fp2,AF7,F6,AF4
Fp1,0.4157303370786517,0.0,0.0,0.1647940074906367,0.41947565543071164,0.0,0.0,0.0
Cz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.2847682119205298,0.0,0.0,0.40728476821192056,0.3079470198675497,0.0,0.0,0.0
Fp2,0.3960923623445826,0.0,0.0,0.16873889875666073,0.4351687388987567,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
