,Fp1,Cz,F4,F8,Fp2,AF7,F6,AF4
Fp1,0.4124168514412417,0.0,0.0,0.0,0.3370288248337029,0.0,0.0,0.25055432372505543
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.36538461538461536,0.0,0.0,0.0,0.3629807692307692,0.0,0.0,0.27163461538461536
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.1401985111662531,0.0,0.0,0.0,0.1401985111662531,0.0,0.0,0.7196029776674938
