,Fp1,TP9,CP1,F4,F8,Fp2,AF7,AF4
Fp1,0.5471698113207547,0.0,0.0,0.0,0.0,0.0,0.4528301886792453,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF7,0.3069053708439898,0.0,0.0,0.0,0.0,0.0,0.6930946291560103,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
