,Fp1,TP9,CP1,F4,F8,Fp2,AF7,AF4
Fp1,0.44326923076923075,0.0,0.0,0.0,0.0,0.38461538461538464,0.17211538461538461,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.36886005560704355,0.0,0.0,0.0,0.0,0.4865616311399444,0.14457831325301204,0.0
AF7,0.350293542074364,0.0,0.0,0.0,0.0,0.3013698630136986,0.34833659491193736,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
