,Fp1,TP9,CP1,F4,F8,Fp2,AF7,AF4
Fp1,0.5573333333333333,0.0,0.0,0.0,0.0,0.44266666666666665,0.0,0.0
TP9,0.0,0.6625514403292181,0.3374485596707819,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.11797752808988764,0.8820224719101124,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.48,0.0,0.0,0.0,0.0,0.52,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
