,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.046534653465346534,0.0,0.0,0.03762376237623762,0.047524752475247525,0.047524752475247525,0.04554455445544554,0.046534653465346534,0.04257425742574258,0.007920792079207921,0.0,0.047524752475247525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047524752475247525,0.047524752475247525,0.023762376237623763,0.0,0.0,0.02277227722772277,0.047524752475247525,0.0,0.047524752475247525,0.0,0.0,0.030693069306930693,0.0,0.0,0.041584158415841586,0.046534653465346534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047524752475247525,0.0,0.03861386138613861,0.046534653465346534,0.0,0.0,0.047524752475247525,0.0,0.047524752475247525,0.0,0.0,0.0,0.047524752475247525,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.1434878587196468,0.1479028697571744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1346578366445916,0.0,0.01545253863134658,0.0,0.0,0.1479028697571744,0.002207505518763797,0.0,0.0,0.0,0.02207505518763797,0.0,0.0,0.0,0.0,0.0,0.0,0.017660044150110375,0.0,0.013245033112582781,0.0,0.0,0.0,0.0,0.04194260485651214,0.0,0.0,0.0728476821192053,0.0706401766004415,0.046357615894039736,0.017660044150110375,0.09050772626931568,0.0,0.0,0.0,0.0,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002207505518763797,0.0,0.0
FT9,0.0,0.0,0.0,0.1422319474835886,0.15098468271334792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13347921225382933,0.0,0.015317286652078774,0.0,0.0,0.1487964989059081,0.002188183807439825,0.0,0.0,0.0,0.024070021881838075,0.0,0.0,0.0,0.0,0.0,0.0,0.0175054704595186,0.0,0.01312910284463895,0.0,0.0,0.0,0.0,0.04157549234135667,0.0,0.0,0.07221006564551423,0.0700218818380744,0.045951859956236324,0.0175054704595186,0.08971553610503283,0.0,0.0,0.0,0.0,0.01312910284463895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002188183807439825,0.0,0.0
FC5,0.0,0.0,0.04523809523809524,0.0,0.0,0.04404761904761905,0.04523809523809524,0.04523809523809524,0.04523809523809524,0.04523809523809524,0.04523809523809524,0.009523809523809525,0.0,0.04523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04523809523809524,0.04523809523809524,0.02857142857142857,0.0,0.0,0.02738095238095238,0.04523809523809524,0.0,0.04523809523809524,0.0,0.0,0.036904761904761905,0.0,0.0,0.04404761904761905,0.04523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04523809523809524,0.0,0.04047619047619048,0.04523809523809524,0.0,0.0,0.04523809523809524,0.0,0.04523809523809524,0.0,0.0,0.0,0.04523809523809524,0.0,0.0,0.0
FC1,0.0,0.0,0.038803556992724336,0.0,0.0,0.030719482619240096,0.0582053354890865,0.05254648342764753,0.037186742118027485,0.039611964430072755,0.034761519805982216,0.0064672594987873885,0.0,0.05254648342764753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056588520614389654,0.05092966855295069,0.019401778496362168,0.0,0.0,0.018593371059013743,0.05335489086499596,0.0,0.05173807599029911,0.0,0.0,0.025060630557801132,0.0,0.0,0.037186742118027485,0.04042037186742118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05739692805173808,0.0,0.039611964430072755,0.04203718674211803,0.0,0.0,0.0582053354890865,0.0,0.050121261115602264,0.0,0.0,0.0,0.04850444624090541,0.0,0.0,0.0
C3,0.0,0.0,0.04,0.0,0.0,0.03166666666666667,0.05416666666666667,0.05333333333333334,0.03833333333333333,0.04083333333333333,0.035833333333333335,0.006666666666666667,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05416666666666667,0.050833333333333335,0.02,0.0,0.0,0.019166666666666665,0.05416666666666667,0.0,0.051666666666666666,0.0,0.0,0.025833333333333333,0.0,0.0,0.03833333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05416666666666667,0.0,0.04,0.043333333333333335,0.0,0.0,0.05416666666666667,0.0,0.04833333333333333,0.0,0.0,0.0,0.05,0.0,0.0,0.0
T7,0.0,0.0,0.046890927624872576,0.0,0.0,0.03873598369011213,0.046890927624872576,0.046890927624872576,0.045871559633027525,0.046890927624872576,0.04383282364933741,0.00815494393476045,0.0,0.046890927624872576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046890927624872576,0.046890927624872576,0.024464831804281346,0.0,0.0,0.023445463812436288,0.046890927624872576,0.0,0.046890927624872576,0.0,0.0,0.03160040774719674,0.0,0.0,0.0417940876656473,0.046890927624872576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046890927624872576,0.0,0.03873598369011213,0.046890927624872576,0.0,0.0,0.046890927624872576,0.0,0.046890927624872576,0.0,0.0,0.0,0.046890927624872576,0.0,0.0,0.0
TP9,0.0,0.0,0.04682926829268293,0.0,0.0,0.037073170731707315,0.04780487804878049,0.04780487804878049,0.0448780487804878,0.04682926829268293,0.041951219512195125,0.007804878048780488,0.0,0.04780487804878049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04780487804878049,0.04780487804878049,0.023414634146341463,0.0,0.0,0.0224390243902439,0.04780487804878049,0.0,0.04780487804878049,0.0,0.0,0.03024390243902439,0.0,0.0,0.041951219512195125,0.045853658536585365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04780487804878049,0.0,0.03804878048780488,0.04682926829268293,0.0,0.0,0.04780487804878049,0.0,0.04780487804878049,0.0,0.0,0.0,0.04780487804878049,0.0,0.0,0.0
