,cuneus-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh,precuneus-lh,superiorparietal-lh
cuneus-lh,0.25702247191011235,0.0,0.03441011235955056,0.12359550561797752,0.07654494382022473,0.1776685393258427,0.1853932584269663,0.14536516853932585
frontalpole-lh,0.0,0.7837078651685393,0.18820224719101122,0.019662921348314606,0.0,0.008426966292134831,0.0,0.0
frontalpole-rh,0.10284463894967177,0.15098468271334792,0.2975929978118162,0.16630196936542668,0.0700218818380744,0.1575492341356674,0.045951859956236324,0.0087527352297593
isthmuscingulate-rh,0.1613198900091659,0.008249312557286892,0.07149404216315307,0.21998166819431714,0.13382218148487626,0.14115490375802017,0.14115490375802017,0.1228230980751604
parahippocampal-rh,0.13962264150943396,0.0,0.042767295597484274,0.1861635220125786,0.2188679245283019,0.14465408805031446,0.1320754716981132,0.13584905660377358
pericalcarine-lh,0.20552396425670186,0.004061738424045491,0.06011372867587327,0.12510154346060115,0.09179528838342811,0.22745735174654752,0.15678310316815597,0.12916328188464662
precuneus-lh,0.21036106750392464,0.0,0.01805337519623234,0.12244897959183673,0.08241758241758242,0.1546310832025118,0.22841444270015698,0.1836734693877551
superiorparietal-lh,0.1868421052631579,0.0,0.005263157894736842,0.11929824561403508,0.09473684210526316,0.14298245614035088,0.21052631578947367,0.24035087719298245
