,frontalpole-lh,fusiform-rh,insula-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.1870860927152318,0.12362030905077263,0.12362030905077263,0.09713024282560706,0.09878587196467992,0.1076158940397351,0.11865342163355408,0.1434878587196468
fusiform-rh,0.10485810485810486,0.19432419432419432,0.10774410774410774,0.1337181337181337,0.1164021164021164,0.15921115921115922,0.11544011544011544,0.06830206830206831
insula-lh,0.11771000535045478,0.1198501872659176,0.15837346174424827,0.13055109684323168,0.13643659711075443,0.1348314606741573,0.11503477795612627,0.08721241305510968
isthmuscingulate-rh,0.09168443496801706,0.14712153518123666,0.12899786780383796,0.1668443496801706,0.14019189765458423,0.15458422174840086,0.10927505330490406,0.06130063965884861
parahippocampal-lh,0.09500542888165038,0.13137893593919653,0.13626492942453855,0.14277958740499458,0.1748099891422367,0.1465798045602606,0.10912052117263844,0.06406080347448426
parahippocampal-rh,0.09213699951760733,0.16063675832127353,0.12156295224312591,0.14182344428364688,0.13024602026049203,0.17462614568258564,0.11432706222865413,0.06464061746261457
rostralanteriorcingulate-lh,0.11684037301151948,0.13384530992868898,0.117937465715853,0.11464618760285245,0.1113549094898519,0.1332967635765222,0.16950082281952825,0.10257816785518377
rostralanteriorcingulate-rh,0.17753866845998656,0.09952925353059852,0.11230665770006724,0.08002689979825152,0.082044384667115,0.09280430396772024,0.1284465366509751,0.2273032952252858
