,frontalpole-lh,fusiform-rh,insula-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.13509316770186336,0.13664596273291926,0.13664596273291926,0.13664596273291926,0.13664596273291926,0.13664596273291926,0.11801242236024845,0.06366459627329192
fusiform-rh,0.1163101604278075,0.1443850267379679,0.14572192513368984,0.14572192513368984,0.14572192513368984,0.14572192513368984,0.10160427807486631,0.05481283422459893
insula-lh,0.10661764705882353,0.1323529411764706,0.15441176470588236,0.1556372549019608,0.1556372549019608,0.15196078431372548,0.09313725490196079,0.05024509803921569
isthmuscingulate-rh,0.10622710622710622,0.13186813186813187,0.15384615384615385,0.1562881562881563,0.1575091575091575,0.1514041514041514,0.0927960927960928,0.050061050061050064
parahippocampal-lh,0.10247349823321555,0.127208480565371,0.14840989399293286,0.15076560659599528,0.1872791519434629,0.14605418138987045,0.0895170789163722,0.048292108362779744
parahippocampal-rh,0.10727496917385944,0.13316892725030827,0.15413070283600494,0.15413070283600494,0.15413070283600494,0.15289765721331688,0.093711467324291,0.05055487053020962
rostralanteriorcingulate-lh,0.13298791018998274,0.13298791018998274,0.13298791018998274,0.13298791018998274,0.13298791018998274,0.13298791018998274,0.13126079447322972,0.07081174438687392
rostralanteriorcingulate-rh,0.1253731343283582,0.1253731343283582,0.1253731343283582,0.1253731343283582,0.1253731343283582,0.1253731343283582,0.1253731343283582,0.12238805970149254
