,frontalpole-lh,fusiform-rh,insula-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.14156626506024098,0.12951807228915663,0.1144578313253012,0.125,0.08433734939759036,0.13704819277108435,0.1430722891566265,0.125
fusiform-rh,0.08195121951219513,0.1629268292682927,0.10926829268292683,0.16195121951219513,0.12682926829268293,0.16097560975609757,0.1248780487804878,0.07121951219512195
insula-lh,0.09378960709759189,0.14195183776932827,0.14068441064638784,0.14195183776932827,0.11787072243346007,0.14195183776932827,0.14195183776932827,0.07984790874524715
isthmuscingulate-rh,0.07933398628795299,0.16062683643486778,0.10969637610186092,0.1733594515181195,0.12732615083251714,0.15866797257590598,0.12242899118511263,0.06856023506366307
parahippocampal-lh,0.0670807453416149,0.16149068322981366,0.11304347826086956,0.16149068322981366,0.16024844720496895,0.16149068322981366,0.12173913043478261,0.05341614906832298
parahippocampal-rh,0.08533077660594439,0.1601150527325024,0.10738255033557047,0.15723873441994246,0.12464046021093,0.1629913710450623,0.12751677852348994,0.07478427612655801
rostralanteriorcingulate-lh,0.09557344064386318,0.13078470824949698,0.11267605633802817,0.12776659959758552,0.1006036217303823,0.1358148893360161,0.176056338028169,0.12072434607645875
rostralanteriorcingulate-rh,0.12426900584795321,0.10964912280701754,0.09502923976608187,0.10526315789473684,0.06578947368421052,0.11695906432748537,0.1783625730994152,0.2046783625730994
