,P7,O1,Oz,T8,Fp2,F1,PO7,PO3
P7,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.21052631578947367
O1,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.55,0.45,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.375,0.0,0.0,0.0,0.0,0.0,0.25,0.375
PO3,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365
