,P7,O1,Oz,T8,Fp2,F1,PO7,PO3
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.9117647058823529,0.0,0.0,0.08823529411764706,0.0
Fp2,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.45454545454545453,0.5454545454545454,0.0,0.0
PO7,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
