,FT9,T7,TP9,P7,O1,P5,PO7,CPz
FT9,0.2,0.0,0.2,0.0,0.2,0.25,0.0,0.15
T7,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,0.0,0.0
TP9,0.2,0.0,0.2,0.0,0.2,0.25,0.0,0.15
P7,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
O1,0.13333333333333333,0.0,0.13333333333333333,0.0,0.3,0.3333333333333333,0.0,0.1
P5,0.13333333333333333,0.0,0.13333333333333333,0.0,0.3,0.3333333333333333,0.0,0.1
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.21052631578947367,0.0,0.21052631578947367,0.0,0.21052631578947367,0.21052631578947367,0.0,0.15789473684210525
