,P7,O1,Oz,T8,Fp2,F1,PO7,PO3
P7,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.3076923076923077
O1,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.46153846153846156,0.0,0.0,0.5384615384615384,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.21052631578947367,0.0,0.0,0.0,0.05263157894736842,0.0,0.5263157894736842,0.21052631578947367
PO3,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.3076923076923077
