,FT9,T7,TP9,P7,O1,P5,PO7,CPz
FT9,0.2727272727272727,0.0,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365
T7,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
TP9,0.3,0.0,0.2,0.0,0.0,0.0,0.2,0.3
P7,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.3,0.0,0.2,0.0,0.0,0.0,0.2,0.3
CPz,0.2727272727272727,0.0,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182,0.36363636363636365
