,FT9,FC1,T7,O1,F1,FT7,TP7,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.4,0.0,0.0,0.0,0.3,0.3,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FT7,0.0,0.4,0.0,0.0,0.0,0.3,0.3,0.0
TP7,0.0,0.4,0.0,0.0,0.0,0.3,0.3,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
