,FT9,FC1,T7,O1,F1,FT7,TP7,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.48,0.0,0.0,0.0,0.0,0.08,0.44
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FT7,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
TP7,0.0,0.375,0.0,0.0,0.0,0.0,0.25,0.375
AF8,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.08695652173913043,0.43478260869565216
