,bankssts-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,0.5024875621890548,0.07960199004975124,0.009950248756218905,0.15422885572139303,0.12437810945273632,0.1044776119402985,0.0,0.024875621890547265
frontalpole-lh,0.07575757575757576,0.5858585858585859,0.06060606060606061,0.015151515151515152,0.020202020202020204,0.030303030303030304,0.05555555555555555,0.15656565656565657
frontalpole-rh,0.017543859649122806,0.10526315789473684,0.868421052631579,0.0,0.0,0.0,0.0,0.008771929824561403
fusiform-lh,0.16740088105726872,0.039647577092511016,0.0,0.44933920704845814,0.2290748898678414,0.1145374449339207,0.0,0.0
inferiortemporal-lh,0.10426540284360189,0.03317535545023697,0.0,0.23222748815165878,0.5213270142180095,0.0995260663507109,0.0,0.009478672985781991
parahippocampal-lh,0.07913669064748201,0.07194244604316546,0.0,0.16546762589928057,0.15827338129496402,0.5251798561151079,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.041666666666666664,0.010416666666666666,0.0,0.0,0.0,0.71875,0.22916666666666666
rostralanteriorcingulate-rh,0.022900763358778626,0.17557251908396945,0.0,0.0,0.0,0.0,0.24427480916030533,0.5572519083969466
