,bankssts-lh,entorhinal-lh,frontalpole-lh,fusiform-lh,lateraloccipital-lh,middletemporal-lh,parahippocampal-lh,pericalcarine-lh
bankssts-lh,0.49321266968325794,0.06787330316742081,0.0,0.09049773755656108,0.04524886877828054,0.058823529411764705,0.19004524886877827,0.05429864253393665
entorhinal-lh,0.08208955223880597,0.3843283582089552,0.0,0.17537313432835822,0.07462686567164178,0.16791044776119404,0.08208955223880597,0.033582089552238806
frontalpole-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.04827586206896552,0.13333333333333333,0.0,0.3448275862068966,0.10804597701149425,0.17011494252873563,0.0896551724137931,0.10574712643678161
lateraloccipital-lh,0.022364217252396165,0.08945686900958466,0.0,0.16293929712460065,0.3003194888178914,0.10862619808306709,0.08945686900958466,0.2268370607028754
middletemporal-lh,0.051118210862619806,0.1597444089456869,0.0,0.23003194888178913,0.10862619808306709,0.35782747603833864,0.02875399361022364,0.06389776357827476
parahippocampal-lh,0.15450643776824036,0.13304721030042918,0.0,0.09871244635193133,0.0815450643776824,0.055793991416309016,0.4206008583690987,0.055793991416309016
pericalcarine-lh,0.03048780487804878,0.051829268292682924,0.0,0.18292682926829268,0.25,0.07621951219512195,0.06707317073170732,0.34146341463414637
