,bankssts-rh,frontalpole-lh,frontalpole-rh,lateraloccipital-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,parahippocampal-rh
bankssts-rh,0.6,0.0,0.03076923076923077,0.046153846153846156,0.1076923076923077,0.0,0.09230769230769231,0.12307692307692308
frontalpole-lh,0.0,0.7727272727272727,0.22727272727272727,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.07692307692307693,0.2692307692307692,0.6538461538461539,0.0,0.0,0.0,0.0,0.0
lateraloccipital-lh,0.056338028169014086,0.0,0.0,0.7746478873239436,0.056338028169014086,0.0,0.056338028169014086,0.056338028169014086
lingual-lh,0.06779661016949153,0.0,0.0,0.025423728813559324,0.4830508474576271,0.0,0.2711864406779661,0.15254237288135594
middletemporal-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
parahippocampal-lh,0.059322033898305086,0.0,0.0,0.025423728813559324,0.3305084745762712,0.0,0.4406779661016949,0.1440677966101695
parahippocampal-rh,0.09411764705882353,0.0,0.0,0.03529411764705882,0.23529411764705882,0.0,0.2235294117647059,0.4117647058823529
