,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.04604491330494305,0.003466086720130488,0.020285811940546683,0.0005436998776675275,0.019496655321990415,0.017973767800562437,0.02825127908035541,0.02909454175469898,0.0012233247247519369,0.02352161800860682,0.026539680193620498,0.003534049204838929,0.003466086720130488,0.005029223868424629,0.002650536903629197,0.004689411444882425,0.002650536903629197,0.01336221628961784,0.0106437169012802,0.010794817959515472,0.02592801783124453,0.016310996330025827,0.022799104214861747,0.00931086040505641,0.016611878786599116,0.0007475873317928503,0.007381517635275037,0.007475873317928503,0.020758910013711267,0.009514747859181731,0.012437134701644693,0.03205585856413085,0.0020388745412532284,0.03814740864984276,0.021251143155385996,0.0010194372706266142,0.016356524596480994,0.02428174210942356,0.0021068370259616693,0.009854560282723936,0.028061248055151228,0.01590322142177518,0.03364802823016452,0.02305577806487712,0.008007036426572144,0.0336757410880068,0.03453154053137425,0.021224749957440968,0.0054369987766752755,0.026865636188241566,0.032248528909129534,0.010262335190974583,0.02607779922958255,0.01292936784331942,0.019333017494731257,0.026769960845690846,0.018776780848039843,0.0008155498165012913,0.017295462613375282,0.010930742928932355,0.01919841218521163,0.001970912056544787,0.003330161750713606
Fz,0.002971576227390181,0.04644256302170781,0.0056094380738041655,0.03335566034365734,0.011407316114742971,0.004705045308946284,0.0037467700258397934,0.008204134366925065,0.026782588504268925,0.011886304909560724,0.00562015503875969,0.034803939080008096,0.03603668774336441,0.02155003036473404,0.020806987461151002,0.030841638981173862,0.018088450684099595,0.017749080127174653,0.011628204670215173,0.023137629645506613,0.01821705426356589,0.02573827980804725,0.0038598935448147754,0.02278813751056812,0.007579871158265757,0.029307326831707926,0.023105478750640042,0.012683528024863359,0.012031877016873267,0.023789578346967696,0.018378999511782707,0.01005072696745615,0.01960638969266126,0.003682170542635659,0.003165374677002584,0.03773234975410519,0.008688779337691566,0.003940568475452196,0.032230676716798246,0.03073417163814763,0.0016795865633074936,0.02156610581216733,0.004328165374677002,0.005135807761464176,0.02338531061336763,0.0012273901808785529,0.0009043927648578811,0.005749354005167959,0.03136915181176246,0.0034237726098191213,0.001937984496124031,0.02666976267876493,0.01169250645994832,0.008478905440645876,0.012693947296347896,0.006201550387596899,0.010788113695090439,0.02328856023529692,0.007816537467700259,0.008742661855940175,0.004834244275354553,0.018642755927077006,0.03675799902356541
F3,0.018269455920815025,0.004252937884723,0.04267086562922923,0.013793605247247986,0.029761833890946037,0.017836462711386808,0.027002147106565542,0.0159053897269616,0.01544487968662563,0.027006049734026018,0.022795313142858653,0.010135586538448819,0.008929013190880818,0.004196978175713486,0.010576385002797985,0.005036373810856184,0.005316172355903749,0.01644434919387592,0.0027979854504756574,0.020829844119798754,0.019021472388579985,0.00391717963066592,0.015262316096949204,0.01089057958648024,0.005938608362735332,0.010576385002797985,0.014989396759628576,0.009345271404588696,0.025233000088635944,0.009509247904156762,0.0007834359261331841,0.02351888673252185,0.007498601007274762,0.018958633471843536,0.027554864988933735,0.006267487409065473,0.02519767800280725,0.013093645861032066,0.01100640163195974,0.00823295643212537,0.023431507565144113,0.0024622271964185784,0.02004640819366557,0.00992550611786464,0.014069501164835078,0.02184399808969693,0.024998379417410482,0.0179513587096723,0.015031598053184212,0.021658457919754043,0.020930981702630372,0.009551449197712399,0.025960476305759615,0.021508239835639854,0.02852384108500981,0.02917081734248268,0.015611832766460158,0.010912143256855064,0.017210124077094754,0.014675202175946322,0.02711406652458457,0.010352546166759933,0.011261659926366019
FT9,0.00032485110990795884,0.02838409411059676,0.014178709523789223,0.04724890574384753,0.015216296392837197,0.010816250838163368,0.009480487922225748,0.006118029236599892,0.025671337644786824,0.012798488169487749,0.0068760151597184625,0.029096829869736777,0.031599474537799724,0.0192825991499303,0.020672503917519243,0.02067816780076286,0.014575485860694052,0.02183293006078626,0.00973018600070768,0.02382162300096895,0.011315646995127233,0.01878320299296643,0.006722481292437254,0.029502497894314375,0.007251780316848591,0.026895589052992632,0.025264877894594525,0.01102636263591036,0.01687045480982446,0.028473802712939172,0.006761275847557495,0.010451813447520468,0.019322185430665238,0.00048727666486193827,0.010250593337446247,0.03337726395462072,0.014316896094539348,0.0032485110990795887,0.02886814297102954,0.024548914331025355,0.005856211666016031,0.014076089703730185,0.0046020573903627505,0.005714797290836751,0.02127372816892745,0.002490525175961018,0.006072779072621336,0.007255008121277748,0.032143329133127445,0.004547915538711424,0.0025446670276123443,0.023616383360850875,0.012344342176502437,0.013621943710744874,0.015778726089125162,0.011020698752666746,0.011532214401732539,0.01807692284268473,0.012506767731456417,0.009904731047763588,0.011471616941222899,0.018922181289331253,0.03248352753956649
FC5,0.017450985261849353,0.01014748890292501,0.03160422793019498,0.015498383347641673,0.044533486552284965,0.010601641689158395,0.02244787412060757,0.01853072243585914,0.010144602623024324,0.023244487373196662,0.021297658018790355,0.011064856051824161,0.013941000411462692,0.006781750924784217,0.009920412509808317,0.009528079811680305,0.00532451518888017,0.023014524700179284,0.004091469566192131,0.024645675580796708,0.025427454697152047,0.009135747113552292,0.014412873613830517,0.016639940609756834,0.004651944849232149,0.007342226207824235,0.020156100756675194,0.004427754736016142,0.03070169491752959,0.014058868027872066,0.002746328886896088,0.027680900948914858,0.003979374509584127,0.020418617982060766,0.02326798034913247,0.006802357620819341,0.02325314621289872,0.011595663062396674,0.013793464522585812,0.01257813931603221,0.022200191031455752,0.007454321264432238,0.015616250964051049,0.009923298789709004,0.016999718755516653,0.01799085384885425,0.021919953389935742,0.012684059076108516,0.018881841741916906,0.020011451147699,0.019619118449570982,0.011831801031945748,0.0208315573762239,0.02001433742759968,0.03010866508212138,0.02296713601157734,0.012324280930348697,0.007958749019168255,0.012026322872694247,0.008333361301161827,0.023141051156290712,0.007005941038000224,0.013271316351715357
FC1,0.015038158202281528,0.004409543338225992,0.015760532110578825,0.010190153260847748,0.009302741161975044,0.04955218256370546,0.01638073643679374,0.018082203133588992,0.015584033833800262,0.021763156923543095,0.023305153607240184,0.009780503738772192,0.00704950692493514,0.011942704748684195,0.019492894422822794,0.008227370700120622,0.016414792964154535,0.001729631315430132,0.03248869692345245,0.005507510241238052,0.012307161388444477,0.010639751219010018,0.03330799596760357,0.004580149706278638,0.02271932953963474,0.01226132104363185,0.004642694583522986,0.01832092255636323,0.005553026854802003,0.008824654853929224,0.010520553373247239,0.00640670615756259,0.021216957560775684,0.01717187086230998,0.01920276647775869,0.010992424041318467,0.010958367513957673,0.023777671737808766,0.006867440470679337,0.008915688081057124,0.017183007217264457,0.011197410667980585,0.02386281305621075,0.02615599572933737,0.0027309968138370506,0.020375062075466934,0.02035214190306062,0.02465362375047831,0.004608638056162192,0.022474394476885914,0.020136018921444024,0.005684008518016615,0.02344170344793204,0.009695038689121529,0.00988299705210325,0.022371901163554857,0.029649314887558426,0.017501623512212114,0.03647156247592249,0.028010716799256194,0.013666767886637086,0.02119992929709529,0.007504673060574649
C3,0.024168690724034235,0.002433206106870229,0.0257058177191765,0.007691707147814018,0.02116817025213972,0.01703909322229933,0.03900271801989359,0.02303261623872311,0.00715648854961832,0.019035392088827204,0.019044355771455006,0.0019083969465648854,0.003482824427480916,0.008826335877862596,0.0073950381679389315,0.0021946564885496184,0.007061068702290076,0.01590822345593338,0.011975190839694656,0.015727793199167246,0.018553088133240806,0.013549618320610687,0.01909061993985658,0.012577492482072634,0.010835357390700903,0.002814885496183206,0.009181124219292158,0.00982824427480916,0.021839868147120058,0.014576104557020589,0.004198473282442748,0.024235773768216517,0.006965648854961832,0.0205852417302799,0.031144749016886422,0.0036259541984732823,0.021611727966689802,0.02180112190608374,0.007190030071709461,0.0125,0.03145934536201712,0.01226145038167939,0.022650936849410132,0.018698531112653252,0.011791001619245895,0.025628325237103865,0.03141163543835299,0.023686386768447837,0.008522148970622253,0.02606291926902614,0.027541926902613926,0.010625144575526255,0.017646599583622483,0.024239532731899147,0.019526659727041408,0.027055863983344898,0.015598831829747861,0.006965648854961832,0.02073733518390007,0.01238144806847097,0.02751879481841314,0.005677480916030534,0.005649144112884571
T7,0.026486357421411408,0.006544094733561857,0.017210268818796306,0.005816973096499429,0.018895057123935462,0.02126349017445749,0.025858880119874014,0.042771861003672265,0.0016100550534953776,0.019472712257710332,0.024487830465503554,0.0031681728472005817,0.010127765659083826,0.008673522384958969,0.007375090890204633,0.005453412277968215,0.006855718292302898,0.01002389113950348,0.017665013604741944,0.012755885008556723,0.02742122809763453,0.016516048613275165,0.02349679234543495,0.011945569751739897,0.016734373112574127,0.0020255531318167652,0.004674353381115612,0.006830807208421638,0.0166803207607563,0.01033551469824452,0.007325268722442113,0.023438509809561817,0.006598147085379685,0.030618542212771677,0.020457405101695976,0.007219279110834112,0.012687497032995907,0.030304803562002984,0.004258855302794224,0.012620754129012153,0.02349679234543495,0.01423080918250753,0.027865867443892484,0.020841646820053142,0.006751843772722551,0.024670668420782988,0.025860995211901668,0.02368386048476969,0.004362729822374571,0.026563205765082837,0.028408036033647825,0.008361898826217929,0.021059971319352108,0.011823129424361254,0.019412314629809545,0.023548729605225124,0.026305634558159628,0.00625949735072973,0.024826480200153506,0.013879938916142243,0.02043037892578706,0.009897220628069527,0.002752674768879194
TP9,0.0008050089445438283,0.026892707592111067,0.012298747763864044,0.026766131767428557,0.008714390851072791,0.01298815374418383,0.007021466905187836,0.0014758497316636851,0.041868279122969185,0.012209302325581395,0.007692307692307693,0.0302534509091957,0.028502725481198726,0.02563393207466865,0.02920626317574532,0.029422284438710478,0.023430493025029208,0.011837388858223993,0.014653867212871277,0.014585092870300789,0.006395348837209302,0.025978635064828545,0.010962552619853561,0.01700455318290539,0.011638879837202652,0.03328805642932037,0.01380518850044224,0.022830532482992064,0.011729378226741416,0.020632579863581853,0.014972412677089776,0.0015140330693196604,0.02691337868782323,0.0011627906976744186,0.00957066189624329,0.030150926707942356,0.009825919448120536,0.003398926654740608,0.02888012537878536,0.026407297063041853,0.008273703041144902,0.022522959879232033,0.004874776386404293,0.012859472016989091,0.012917273499101111,0.005098389982110913,0.006350626118067979,0.009928443649373881,0.021955696244621636,0.005635062611806798,0.00424865831842576,0.026637450040233823,0.012701252236135958,0.010521864809925674,0.00951286041413127,0.00943649373881932,0.008318425760286225,0.02740532859837779,0.010867620751341681,0.017900060516987983,0.005411449016100179,0.02343154597628532,0.029870564581379835
CP5,0.02299796023862414,0.008911731422104866,0.02589130897106923,0.010703508110147114,0.021428942878919825,0.02344347889530001,0.020023049510524537,0.01902852354289268,0.012778196906827612,0.04233028766223787,0.032848398435458524,0.013344021124104112,0.008393059222934741,0.0008015843078083742,0.00961901169370049,0.009194643530743115,0.007591474915126367,0.0062113243494832555,0.00757006569977217,0.01895537000039843,0.02613140264899908,0.0015088645794039985,0.01811530084927964,0.0009216311467733013,0.009323357544504002,0.011410788381742738,0.014274319445673372,0.0052338740098076195,0.013138596145358094,0.0013674085250848737,0.004903809883062995,0.0188569910984234,0.01093926820067899,0.023345099993324982,0.02129615399939666,0.011976612599019238,0.020601615768359276,0.017699599861118225,0.005092417955488495,0.0003772161448509996,0.02141620083836159,0.0012731044888721237,0.0274687347839338,0.009567784809831836,0.013168413813872551,0.02308793068743891,0.02521410508962376,0.02513687668136723,0.008843170188644292,0.02920061741331144,0.02745599274337556,0.0017446246699358732,0.039522575791209574,0.012122660962372044,0.021566065345840973,0.0334399654554872,0.028921780170435465,0.011457940399849114,0.021827568239125024,0.014655869177922352,0.021364715232857236,0.012023764617125614,0.01093926820067899
