,bankssts-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
bankssts-rh,0.710091743119266,0.03853211009174312,0.001834862385321101,0.10458715596330276,0.08990825688073395,0.03669724770642202,0.0,0.01834862385321101
frontalpole-lh,0.030694668820678513,0.6526655896607432,0.1260096930533118,0.04361873990306947,0.046849757673667204,0.06462035541195477,0.0032310177705977385,0.03231017770597738
frontalpole-rh,0.0069767441860465115,0.17674418604651163,0.6255813953488372,0.013953488372093023,0.020930232558139535,0.12558139534883722,0.02558139534883721,0.004651162790697674
isthmuscingulate-rh,0.09507042253521127,0.05457746478873239,0.007042253521126761,0.5352112676056338,0.23943661971830985,0.06338028169014084,0.00528169014084507,0.0
parahippocampal-rh,0.07452574525745258,0.044715447154471545,0.009485094850948509,0.18699186991869918,0.55420054200542,0.07181571815718157,0.044715447154471545,0.013550135501355014
rostralanteriorcingulate-rh,0.028169014084507043,0.0594679186228482,0.07511737089201878,0.06416275430359937,0.07668231611893583,0.6056338028169014,0.03912363067292645,0.051643192488262914
temporalpole-lh,0.0,0.0,0.02903225806451613,0.016129032258064516,0.1064516129032258,0.08709677419354839,0.7612903225806451,0.0
temporalpole-rh,0.01873536299765808,0.05620608899297424,0.00936768149882904,0.0,0.01405152224824356,0.06791569086651054,0.0,0.8337236533957846
