,bankssts-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,paracentral-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.45166402535657685,0.08716323296354993,0.16323296354992076,0.05705229793977813,0.21870047543581617,0.006339144215530904,0.0,0.01584786053882726
frontalpole-lh,0.0782967032967033,0.5260989010989011,0.2032967032967033,0.016483516483516484,0.046703296703296704,0.046703296703296704,0.057692307692307696,0.024725274725274724
frontalpole-rh,0.10697674418604651,0.1697674418604651,0.5046511627906977,0.047674418604651166,0.11744186046511627,0.010465116279069767,0.037209302325581395,0.005813953488372093
medialorbitofrontal-lh,0.06694560669456066,0.012552301255230125,0.08577405857740586,0.698744769874477,0.0,0.04184100418410042,0.010460251046025104,0.08368200836820083
paracentral-lh,0.25457875457875456,0.06227106227106227,0.1978021978021978,0.0,0.4706959706959707,0.0,0.005494505494505495,0.009157509157509158
parahippocampal-rh,0.004555808656036446,0.0683371298405467,0.015945330296127564,0.05922551252847381,0.0,0.7289293849658315,0.04100227790432802,0.08200455580865604
rostralanteriorcingulate-rh,0.0,0.08014571948998178,0.061930783242258654,0.012750455373406194,0.0,0.029143897996357013,0.7887067395264117,0.0273224043715847
temporalpole-rh,0.02142857142857143,0.02857142857142857,0.008928571428571428,0.08214285714285714,0.0125,0.055357142857142855,0.019642857142857142,0.7714285714285715
