,entorhinal-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.8602739726027397,0.0,0.0,0.0,0.0,0.0,0.0,0.13972602739726028
frontalpole-lh,0.0,0.8138613861386138,0.011881188118811881,0.0,0.0,0.12079207920792079,0.053465346534653464,0.0
frontalpole-rh,0.0,0.024630541871921183,0.8201970443349754,0.0,0.007389162561576354,0.034482758620689655,0.07389162561576355,0.03940886699507389
isthmuscingulate-rh,0.0,0.0,0.0,0.9108910891089109,0.0891089108910891,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.013623978201634877,0.11444141689373297,0.8719346049046321,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.1282051282051282,0.039627039627039624,0.0,0.0,0.7692307692307693,0.06293706293706294,0.0
rostralanteriorcingulate-rh,0.0,0.07964601769911504,0.0855457227138643,0.0,0.0,0.0943952802359882,0.7404129793510325,0.0
temporalpole-lh,0.10952380952380952,0.0,0.0380952380952381,0.0,0.0,0.0,0.0,0.8523809523809524
