,bankssts-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-rh,parahippocampal-lh
bankssts-lh,0.9776119402985075,0.009328358208955223,0.0,0.0,0.0,0.0,0.0,0.013059701492537313
entorhinal-lh,0.00231839258114374,0.43585780525502316,0.020865533230293665,0.0,0.24961360123647605,0.07727975270479134,0.06491499227202473,0.1491499227202473
frontalpole-lh,0.0,0.032564450474898234,0.6784260515603799,0.11261872455902307,0.0,0.08548168249660787,0.04748982360922659,0.04341926729986431
frontalpole-rh,0.0,0.0,0.1416803953871499,0.8352553542009885,0.0,0.023064250411861616,0.0,0.0
fusiform-lh,0.0,0.23640319071791152,0.0,0.0,0.37055837563451777,0.06236403190717912,0.10442349528643945,0.22625090645395213
inferiortemporal-lh,0.0,0.07660626029654036,0.05354200988467875,0.014827018121911038,0.0642504118616145,0.4925864909390445,0.15815485996705106,0.1400329489291598
isthmuscingulate-rh,0.0,0.06628003314001657,0.030654515327257662,0.0,0.11267605633802817,0.1623860811930406,0.48384424192212094,0.14415907207953604
parahippocampal-lh,0.007768361581920904,0.13347457627118645,0.0211864406779661,0.0,0.211864406779661,0.12146892655367232,0.12570621468926554,0.3785310734463277
