,frontalpole-lh,frontalpole-rh,fusiform-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,transversetemporal-rh
frontalpole-lh,0.421969696969697,0.029545454545454545,0.0893939393939394,0.08484848484848485,0.012878787878787878,0.18181818181818182,0.11515151515151516,0.06439393939393939
frontalpole-rh,0.048207663782447466,0.6205191594561187,0.0,0.0,0.14091470951792337,0.1903584672435105,0.0,0.0
fusiform-lh,0.08191126279863481,0.0,0.30170648464163824,0.26484641638225254,0.034129692832764506,0.021160409556313993,0.22252559726962456,0.07372013651877134
parahippocampal-lh,0.07760381211708646,0.0,0.2702518720217835,0.33832539142273654,0.03471749489448604,0.02110279101429544,0.191286589516678,0.06671204901293397
rostralanteriorcingulate-lh,0.017463235294117647,0.09558823529411764,0.04963235294117647,0.050551470588235295,0.5091911764705882,0.16819852941176472,0.01838235294117647,0.09099264705882353
rostralanteriorcingulate-rh,0.1984861227922624,0.1261564339781329,0.027754415475189236,0.027754415475189236,0.1614802354920101,0.4465937762825904,0.011774600504625737,0.0
temporalpole-lh,0.1121771217712177,0.0,0.23616236162361623,0.2022140221402214,0.011808118081180811,0.010332103321033211,0.3239852398523985,0.1033210332103321
transversetemporal-rh,0.06572379367720466,0.0,0.08652246256239601,0.07820299500831947,0.08569051580698835,0.0,0.11148086522462562,0.5723793677204659
